20190825,Galatasaray,GAL,1,Konyaspor,KNY,1
20190824,Ankaragucu,ANK,1,Kayserispor,KAY,1
20190824,Alanyaspor K,ALA,4,Kasimpasa,KAS,1
20190824,Istanbul Basaksehir,IST,1,Fenerbahce,FEN,2
20191216,Istanbul Basaksehir,IST,1,Konyaspor,KNY,1
20191216,Trabzonspor,TRAB,1,Denizlispor,DZL,2
20191004,Fenerbahce,FEN,0,Antalyaspor,ANT,1
20191004,Yeni Malatyaspor,YEN,5,Denizlispor,DZL,1
20190929,Konyaspor,KNY,2,Kayserispor,KAY,1
20190929,Ankaragucu,ANK,2,Genclerbirligi,GEN,1
20190929,Antalyaspor,ANT,3,Yeni Malatyaspor,YEN,0
20190929,Trabzonspor,TRAB,4,Besiktas,BES,1
20190913,Galatasaray,GAL,1,Kasimpasa,KAS,0
20190823,Besiktas,BES,3,Goztepe,GOZ,0
20190819,Fenerbahce,FEN,5,Gazisehir Gaziantep,GAZ,0
20190818,Konyaspor,KNY,0,Ankaragucu,ANK,0
20190818,Goztepe,GOZ,0,Antalyaspor,ANT,1
20190818,Kasimpasa,KAS,1,Trabzonspor,TRAB,1
20190818,Yeni Malatyaspor,YEN,3,Istanbul Basaksehir,IST,0
20190817,Genclerbirligi,GEN,0,Caykur Rizespor,CAY,1
20190817,Kayserispor,KAY,0,Alanyaspor K,ALA,1
20190817,Sivasspor,SIV,3,Besiktas,BES,0
20190816,Denizlispor,DZL,2,Galatasaray,GAL,0
20190928,Denizlispor,DZL,0,Kasimpasa,KAS,1
20190928,Alanyaspor K,ALA,1,Sivasspor,SIV,1
20190928,Galatasaray,GAL,0,Fenerbahce,FEN,0
20200316,Antalyaspor,ANT,1,Sivasspor,SIV,0
20200315,Kayserispor,KAY,2,Yeni Malatyaspor,YEN,1
20200315,Trabzonspor,TRAB,1,Istanbul Basaksehir,IST,1
20200315,Galatasaray,GAL,0,Besiktas,BES,0
20200314,Denizlispor,DZL,1,Genclerbirligi,GEN,0
20200314,Alanyaspor K,ALA,1,Gazisehir Gaziantep,GAZ,0
20200314,Konyaspor,KNY,1,Fenerbahce,FEN,0
20200317,Goztepe,GOZ,2,Caykur Rizespor,CAY,0
