20191126,Dagenham & Redbridge,D&R,1,Sutton United,SUT,2
20191126,Dover,DOV,3,Maidenhead Utd,MAID,4
20191126,Eastleigh,ELH,3,Torquay United,TQU,2
20191126,Harrogate Town,HAR,2,FC Halifax Town,HAL,2
20191126,Notts County,NOTT,2,Boreham Wood,BOR,2
20191126,Stockport County,STO,1,Solihull Moors,SOL,4
20191126,Woking,WOK,2,Bromley,BROM,1
20191126,Wrexham,WRX,0,AFC Fylde,FYL,1
20191126,Yeovil Town,YEO,2,Aldershot Town,ALD,2
20191123,AFC Fylde,FYL,3,Dagenham & Redbridge,D&R,0
20191123,Aldershot Town,ALD,2,Notts County,NOTT,1
20191123,Barrow,BRW,2,Barnet,BAR,1
20191123,Chorley,CHO,1,Torquay United,TQU,0
20191123,Dover,DOV,1,Solihull Moors,SOL,1
20191123,FC Halifax Town,HAL,1,Eastleigh,ELH,1
20191123,Harrogate Town,HAR,3,Chesterfield,CHES,1
20191123,Hartlepool United,HART,2,Boreham Wood,BOR,2
20191123,Stockport County,STO,1,Ebbsfleet United,EBB,1
20191123,Sutton United,SUT,0,Bromley,BROM,2
20191123,Wrexham,WRX,3,Yeovil Town,YEO,3
20191123,Maidenhead Utd,MAID,2,Woking,WOK,3
20191116,Barnet,BAR,1,Stockport County,STO,2
20191116,Boreham Wood,BOR,2,Maidenhead Utd,MAID,1
20191116,Bromley,BROM,3,Harrogate Town,HAR,3
20191116,Chesterfield,CHES,2,Chorley,CHO,3
20191116,Dagenham & Redbridge,D&R,6,Aldershot Town,ALD,1
20191116,Ebbsfleet United,EBB,2,Hartlepool United,HART,2
20191116,Notts County,NOTT,0,Barrow,BRW,3
20191116,Solihull Moors,SOL,3,AFC Fylde,FYL,1
20191116,Torquay United,TQU,1,Sutton United,SUT,2
20191116,Woking,WOK,0,FC Halifax Town,HAL,0
20191116,Yeovil Town,YEO,0,Dover,DOV,1
20191109,Stockport County,STO,1,Dagenham & Redbridge,D&R,0
20191105,Hartlepool United,HART,0,Solihull Moors,SOL,1
20191102,AFC Fylde,FYL,0,Dover,DOV,0
20191102,Aldershot Town,ALD,2,Maidenhead Utd,MAID,0
20191102,Barnet,BAR,2,Chorley,CHO,1
20191102,Barrow,BRW,1,Sutton United,SUT,0
20191102,Eastleigh,ELH,4,Harrogate Town,HAR,2
20191102,Ebbsfleet United,EBB,2,Chesterfield,CHES,2
20191102,FC Halifax Town,HAL,2,Torquay United,TQU,4
20191102,Notts County,NOTT,2,Hartlepool United,HART,2
20191102,Solihull Moors,SOL,2,Dagenham & Redbridge,D&R,1
20191102,Stockport County,STO,1,Woking,WOK,3
20191102,Wrexham,WRX,1,Bromley,BROM,0
20191102,Yeovil Town,YEO,1,Boreham Wood,BOR,1
20191029,Boreham Wood,BOR,0,Aldershot Town,ALD,0
20191029,Bromley,BROM,2,Stockport County,STO,2
