Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
40144-97116,C,Jesperi,Jesperi Kotkaniemi,Kotkaniemi,5.775000254313151,12,4200,BOS@MON,MON,BOS,IR,Groin,,,
40144-15272,W,Micheal,Micheal Ferland,Ferland,5.533333460489909,12,4200,STL@VAN,VAN,STL,IR,Concussion,,,
40144-62429,C,Adrian,Adrian Kempe,Kempe,6.378571646554129,14,4200,LA@TOR,LA,TOR,,,,,
40144-37880,C,Scott,Scott Laughton,Laughton,6.222222222222222,9,4200,CAR@PHI,PHI,CAR,IR,Finger,,,
40144-62492,D,Erik,Erik Gustafsson,Gustafsson,5.816666920979817,12,4200,CHI@SJ,CHI,SJ,,,,,
40144-66622,W,Conor,Conor Garland,Garland,12.12857164655413,14,4200,ARI@CGY,ARI,CGY,,,,,
40144-58881,W,Sammy,Sammy Blais,Blais,9.046153728778545,13,4200,STL@VAN,STL,VAN,,,,,
40144-59120,C,Christian,Christian Dvorak,Dvorak,9.157142639160156,14,4200,ARI@CGY,ARI,CGY,,,,,
40144-59271,D,Travis,Travis Sanheim,Sanheim,7.4461540809044475,13,4200,CAR@PHI,PHI,CAR,,,,,
40144-73909,D,Samuel,Samuel Girard,Girard,7.614285605294364,14,4100,COL@DAL,COL,DAL,,,,,
40144-43200,D,Ryan,Ryan Pulock,Pulock,9.353846036470854,13,4100,OTT@NYI,NYI,OTT,,,,,
40144-8404,W,Wayne,Wayne Simmonds,Simmonds,10.016666412353516,12,4100,NJ@WPG,NJ,WPG,,,,,
40144-82179,C,Alexander,Alexander Kerfoot,Kerfoot,7.96000010172526,15,4100,LA@TOR,TOR,LA,,,,,
40144-70483,W,Artturi,Artturi Lehkonen,Lehkonen,7.5428570338657925,14,4100,BOS@MON,MON,BOS,,,,,
40144-54743,C,Alexander,Alexander Wennberg,Wennberg,6.735714503696987,14,4100,VGK@CBJ,CBJ,VGK,,,,,
40144-42772,W,Josh,Josh Anderson,Anderson,6.900000095367432,8,4100,VGK@CBJ,CBJ,VGK,,,,,
40144-23225,D,Matt,Matt Dumba,Dumba,9.192856924874443,14,4000,MIN@ANH,MIN,ANH,,,,,
40144-11158,D,T.J.,T.J. Brodie,Brodie,7.3705884148092835,17,4000,ARI@CGY,CGY,ARI,,,,,
40144-15281,W,Andrew,Andrew Shaw,Shaw,5.538461538461538,13,4000,CHI@SJ,CHI,SJ,,,,,
40144-58332,W,Sam,Sam Bennett,Bennett,6.23999989827474,15,4000,ARI@CGY,CGY,ARI,,,,,
40144-66600,W,Blake,Blake Coleman,Coleman,7.933333079020183,12,4000,NJ@WPG,NJ,WPG,,,,,
40144-80992,C,Nolan,Nolan Patrick,Patrick,7.3138885498046875,72,4000,CAR@PHI,PHI,CAR,O,Head,,,
40144-79935,W,Alex,Alex Iafallo,Iafallo,6.971428462437221,14,3900,LA@TOR,LA,TOR,,,,,
40144-43120,W,Anthony,Anthony Duclair,Duclair,12.038461538461538,13,3900,OTT@NYI,OTT,NYI,,,,,
40144-65970,W,Pavel,Pavel Zacha,Zacha,8.145454406738281,11,3900,NJ@WPG,NJ,WPG,,,,,
40144-8628,D,Marc-Edouard,Marc-Edouard Vlasic,Vlasic,6,15,3900,CHI@SJ,SJ,CHI,,,,,
40144-70511,W,Denis,Denis Gurianov,Gurianov,9.416666666666666,12,3900,COL@DAL,DAL,COL,,,,,
40144-15287,C,Jean-Gabriel,Jean-Gabriel Pageau,Pageau,13.015384380634014,13,3900,OTT@NYI,OTT,NYI,,,,,
40144-66515,D,Vince,Vince Dunn,Dunn,7.386666870117187,15,3900,STL@VAN,STL,VAN,,,,,
40144-66606,D,Brandon,Brandon Carlo,Carlo,7.314285823277065,14,3900,BOS@MON,BOS,MON,,,,,
40144-8142,W,Corey,Corey Perry,Perry,5.833333333333333,9,3900,COL@DAL,DAL,COL,,,,,
40144-8211,D,Tyler,Tyler Myers,Myers,7.657142639160156,14,3800,STL@VAN,VAN,STL,,,,,
40144-59413,W,Jake,Jake Virtanen,Virtanen,8.685714176722936,14,3800,STL@VAN,VAN,STL,,,,,
40144-8328,D,Matt,Matt Niskanen,Niskanen,8.892307574932392,13,3800,CAR@PHI,PHI,CAR,,,,,
40144-74047,W,Jack,Jack Roslovic,Roslovic,6.646666463216146,15,3800,NJ@WPG,WPG,NJ,,,,,
40144-39295,C,Carl,Carl Soderberg,Soderberg,8.907142639160156,14,3800,ARI@CGY,ARI,CGY,,,,,
40144-8614,C,Joe,Joe Thornton,Thornton,4.3,15,3800,CHI@SJ,SJ,CHI,,,,,
40144-8967,D,Alec,Alec Martinez,Martinez,8.035714285714286,14,3800,LA@TOR,LA,TOR,,,,,
40144-37883,D,Cody,Cody Ceci,Ceci,7.093333435058594,15,3800,LA@TOR,TOR,LA,,,,,
40144-54575,D,Esa,Esa Lindell,Lindell,6.981249809265137,16,3800,COL@DAL,DAL,COL,,,,,
40144-58878,C,Oskar,Oskar Sundqvist,Sundqvist,5.493333435058593,15,3800,STL@VAN,STL,VAN,,,,,
40144-42862,D,Olli,Olli Maatta,Maatta,5.292307927058293,13,3800,CHI@SJ,CHI,SJ,,,,,
40144-42908,D,Brad,Brad Hunt,Hunt,9.700000217982701,14,3800,MIN@ANH,MIN,ANH,,,,,
40144-8138,W,Bobby,Bobby Ryan,Ryan,5.890909368341619,11,3800,OTT@NYI,OTT,NYI,,,,,
40144-42994,D,Nikita,Nikita Zadorov,Zadorov,6.830769465519832,13,3800,COL@DAL,COL,DAL,,,,,
40144-8186,D,Zdeno,Zdeno Chara,Chara,9.37142835344587,14,3800,BOS@MON,BOS,MON,,,,,
40144-12291,D,Christopher,Christopher Tanev,Tanev,8.771428789411273,14,3700,STL@VAN,VAN,STL,,,,,
40144-8226,D,Jay,Jay Bouwmeester,Bouwmeester,5.386666870117187,15,3700,STL@VAN,STL,VAN,,,,,
40144-82029,D,Sean,Sean Walker,Walker,9.885713849748884,14,3700,LA@TOR,LA,TOR,,,,,
40144-43152,D,Damon,Damon Severson,Severson,5.466666539510091,12,3700,NJ@WPG,NJ,WPG,,,,,
40144-82075,D,Will,Will Butcher,Butcher,7.119999694824219,10,3700,NJ@WPG,NJ,WPG,,,,,
40144-73949,C,Joel,Joel Eriksson Ek,Eriksson Ek,7.490909229625355,11,3700,MIN@ANH,MIN,ANH,,,,,
40144-8475,C,Travis,Travis Zajac,Zajac,5,12,3700,NJ@WPG,NJ,WPG,,,,,
40144-8490,D,Andy,Andy Greene,Greene,9.199999809265137,8,3700,NJ@WPG,NJ,WPG,,,,,
40144-8531,D,Michael,Michael Del Zotto,Del Zotto,5.400000254313151,12,3700,MIN@ANH,ANH,MIN,,,,,
40144-84407,W,Alexandre,Alexandre Texier,Texier,5.427272796630859,11,3700,VGK@CBJ,CBJ,VGK,IR,Knee,,,
40144-23054,W,Leo,Leo Komarov,Komarov,5.314285823277065,7,3700,OTT@NYI,NYI,OTT,IR,Illness,,,
40144-64101,D,Noah,Noah Hanifin,Hanifin,7.529411764705882,17,3700,ARI@CGY,CGY,ARI,,,,,
40144-62195,D,Brett,Brett Pesce,Pesce,8.685714176722936,14,3700,CAR@PHI,CAR,PHI,,,,,
40144-23438,D,Jonas,Jonas Brodin,Brodin,6.514285496303013,14,3700,MIN@ANH,MIN,ANH,,,,,
40144-9270,D,Jason,Jason Demers,Demers,5.628571646554129,14,3700,ARI@CGY,ARI,CGY,,,,,
40144-66756,W,Andrew,Andrew Mangiapane,Mangiapane,6.773333231608073,15,3700,ARI@CGY,CGY,ARI,,,,,
40144-70914,D,Jakob,Jakob Chychrun,Chychrun,8.642857142857142,14,3700,ARI@CGY,ARI,CGY,,,,,
40144-13742,D,Ben,Ben Chiarot,Chiarot,6.571428571428571,14,3700,BOS@MON,MON,BOS,,,,,
40144-21936,D,Dylan,Dylan DeMelo,DeMelo,5.169230534480168,13,3700,OTT@NYI,OTT,NYI,,,,,
40144-62927,C,Derek,Derek Ryan,Ryan,7.276470408720129,17,3700,ARI@CGY,CGY,ARI,,,,,
40144-59117,W,Nick,Nick Ritchie,Ritchie,8.642857142857142,14,3700,MIN@ANH,ANH,MIN,,,,,
40144-59208,W,Kevin,Kevin Fiala,Fiala,5.600000169542101,9,3700,MIN@ANH,MIN,ANH,,,,,
40144-42922,W,Dominik,Dominik Kubalik,Kubalik,9.653846153846153,13,3700,CHI@SJ,CHI,SJ,,,,,
40144-8267,D,Brent,Brent Seabrook,Seabrook,6.663636641068892,11,3600,CHI@SJ,CHI,SJ,,,,,
40144-82006,C,Nick,Nick Suzuki,Suzuki,6.9500002179827005,14,3600,BOS@MON,MON,BOS,,,,,
40144-82045,W,Martin,Martin Necas,Necas,7.978571210588727,14,3600,CAR@PHI,CAR,PHI,,,,,
40144-43140,W,Barclay,Barclay Goodrow,Goodrow,7.066666666666666,15,3600,CHI@SJ,SJ,CHI,,,,,
40144-39261,D,Scott,Scott Mayfield,Mayfield,7.1999998826247,13,3600,OTT@NYI,NYI,OTT,,,,,
40144-8641,W,Alexander,Alexander Steen,Steen,6.4,15,3600,STL@VAN,STL,VAN,,,,,
40144-8647,D,Erik,Erik Johnson,Johnson,6.914285932268415,14,3600,COL@DAL,COL,DAL,,,,,
40144-80369,W,Jesper,Jesper Bratt,Bratt,6.763636502352628,11,3600,NJ@WPG,NJ,WPG,O,Upper body,,,
40144-12793,D,Brayden,Brayden McNabb,McNabb,5.83999989827474,15,3600,VGK@CBJ,VGK,CBJ,,,,,
40144-70169,D,Troy,Troy Stecher,Stecher,5.2000002179827005,14,3600,STL@VAN,VAN,STL,,,,,
40144-10842,D,Nick,Nick Holden,Holden,7.2866668701171875,15,3600,VGK@CBJ,VGK,CBJ,,,,,
40144-53866,D,Adam,Adam Pelech,Pelech,8,13,3600,OTT@NYI,NYI,OTT,,,,,
40144-8838,D,Johnny,Johnny Boychuk,Boychuk,11.041666666666666,12,3600,OTT@NYI,NYI,OTT,,,,,
40144-8878,D,Dmitry,Dmitry Kulikov,Kulikov,6.228571210588727,14,3600,NJ@WPG,WPG,NJ,,,,,
40144-70375,D,Nikita,Nikita Zaitsev,Zaitsev,8.492307809682993,13,3600,OTT@NYI,OTT,NYI,,,,,
40144-103203,W,Joel,Joel Farabee,Farabee,7.2000002179827005,7,3600,CAR@PHI,PHI,CAR,,,,,
40144-9040,D,Calvin,Calvin de Haan,de Haan,5.672727411443537,11,3600,CHI@SJ,CHI,SJ,,,,,
40144-54194,D,Josh,Josh Manson,Manson,6.254545731977983,11,3600,MIN@ANH,ANH,MIN,IR,Knee,,,
40144-15293,D,Jamie,Jamie Oleksiak,Oleksiak,4.900000095367432,16,3600,COL@DAL,DAL,COL,,,,,
40144-15340,D,Joel,Joel Edmundson,Edmundson,4.685714176722935,14,3600,CAR@PHI,CAR,PHI,,,,,
40144-15380,D,Jordie,Jordie Benn,Benn,4.685714176722935,14,3600,STL@VAN,VAN,STL,,,,,
40144-9275,W,Kyle,Kyle Clifford,Clifford,6.628571646554129,14,3600,LA@TOR,LA,TOR,,,,,
40144-66688,D,Rasmus,Rasmus Andersson,Andersson,6.400000179515166,17,3600,ARI@CGY,CGY,ARI,,,,,
40144-11410,D,Justin,Justin Braun,Braun,6.153846153846154,13,3600,CAR@PHI,PHI,CAR,,,,,
40144-54457,D,Jordan,Jordan Oesterle,Oesterle,8.462499618530273,8,3600,ARI@CGY,ARI,CGY,DTD,Head,,,
40144-66791,W,Carter,Carter Rowney,Rowney,5.925000190734863,16,3600,MIN@ANH,ANH,MIN,,,,,
40144-23928,C,Radek,Radek Faksa,Faksa,5.699999809265137,16,3600,COL@DAL,DAL,COL,,,,,
40144-21935,D,Connor,Connor Murphy,Murphy,4.799999872843425,6,3600,CHI@SJ,CHI,SJ,IR,Groin,,,
40144-54951,C,Pierre-Edouard,Pierre-Edouard Bellemare,Bellemare,7.628571646554129,14,3600,COL@DAL,COL,DAL,,,,,
40144-59142,C,Michael,Michael Amadio,Amadio,9.575000127156576,12,3600,LA@TOR,LA,TOR,,,,,
40144-59235,W,Tomas,Tomas Nosek,Nosek,7.226666768391927,15,3600,VGK@CBJ,VGK,CBJ,,,,,
40144-59269,D,Robert,Robert Hagg,Hagg,5.6,10,3600,CAR@PHI,PHI,CAR,,,,,
40144-79860,D,Victor,Victor Mete,Mete,6.4571429661342075,14,3600,BOS@MON,MON,BOS,,,,,
40144-12280,W,Magnus,Magnus Paajarvi,Paajarvi,6.220000076293945,80,3600,OTT@NYI,OTT,NYI,,,,,
40144-104452,D,Jack,Jack Ramsey,Ramsey,0,0,3500,CHI@SJ,CHI,SJ,,,,,
40144-43014,W,William,William Carrier,Carrier,4.906666564941406,15,3500,VGK@CBJ,VGK,CBJ,,,,,
40144-79881,D,Tucker,Tucker Poolman,Poolman,4.171428680419922,14,3500,NJ@WPG,WPG,NJ,DTD,Upper body,,,
40144-12299,D,David,David Savard,Savard,4.685714176722935,14,3500,VGK@CBJ,CBJ,VGK,,,,,
40144-38933,D,Slater,Slater Koekkoek,Koekkoek,5.485714503696987,7,3500,CHI@SJ,CHI,SJ,,,,,
40144-79924,D,Carson,Carson Soucy,Soucy,3.3454544760964136,11,3500,MIN@ANH,MIN,ANH,,,,,
40144-81983,W,Robert,Robert Thomas,Thomas,5.279999923706055,10,3500,STL@VAN,STL,VAN,,,,,
40144-8264,D,Dustin,Dustin Byfuglien,Byfuglien,12.799999418712797,42,3500,NJ@WPG,WPG,NJ,O,Suspension,,,
40144-8270,D,Niklas,Niklas Hjalmarsson,Hjalmarsson,6.199999809265137,4,3500,ARI@CGY,ARI,CGY,IR,Lower leg,,,
40144-82005,D,Nicolas,Nicolas Hague,Hague,4.662499904632568,8,3500,VGK@CBJ,VGK,CBJ,,,,,
40144-43122,D,Ryan,Ryan Graves,Graves,6.461538461538462,13,3500,COL@DAL,COL,DAL,,,,,
40144-43123,D,Trevor,Trevor Carrick,Carrick,0.5333333412806193,3,3500,CHI@SJ,SJ,CHI,,,,,
40144-84116,D,Erik,Erik Brannstrom,Brannstrom,3.6923076923076925,13,3500,OTT@NYI,OTT,NYI,,,,,
40144-80028,C,David,David Kampf,Kampf,7.507692190317007,13,3500,CHI@SJ,CHI,SJ,,,,,
40144-82076,D,Jacob,Jacob MacDonald,MacDonald,7.599999904632568,2,3500,COL@DAL,COL,DAL,,,,,
40144-12447,D,Erik,Erik Gudbranson,Gudbranson,3.933333396911621,12,3500,MIN@ANH,ANH,MIN,,,,,
40144-43167,D,Mirco,Mirco Mueller,Mueller,2.971428462437221,7,3500,NJ@WPG,NJ,WPG,,,,,
40144-61602,D,Ashton,Ashton Sautner,Sautner,1.600000023841858,1,3500,STL@VAN,VAN,STL,,,,,
40144-80036,D,Oscar,Oscar Fantenberg,Fantenberg,4.432786785188268,61,3500,STL@VAN,VAN,STL,,,,,
40144-116900,D,Thomas,Thomas Harley,Harley,0,0,3500,COL@DAL,DAL,COL,,,,,
40144-82112,D,Juuso,Juuso Valimaki,Valimaki,5.900000254313151,24,3500,ARI@CGY,CGY,ARI,O,Knee,,,
40144-8391,D,Dennis,Dennis Seidenberg,Seidenberg,0,0,3500,OTT@NYI,NYI,OTT,,,,,
40144-43207,D,Jake,Jake Dotchin,Dotchin,2.339999961853027,20,3500,STL@VAN,STL,VAN,,,,,
40144-8411,D,Thomas,Thomas Hickey,Hickey,5.570000076293946,40,3500,OTT@NYI,NYI,OTT,,,,,
40144-104674,D,Jesper,Jesper Sellgren,Sellgren,0,0,3500,CAR@PHI,CAR,PHI,,,,,
40144-82156,W,Max,Max Comtois,Comtois,6.300000277432528,11,3500,MIN@ANH,ANH,MIN,,,,,
40144-82177,D,Connor,Connor Clifton,Clifton,2.7999998728434243,12,3500,BOS@MON,BOS,MON,,,,,
40144-117000,D,Rob,Rob Michel,Michel,0,0,3500,CAR@PHI,PHI,CAR,,,,,
40144-82189,D,Conor,Conor Timmins,Timmins,0.800000011920929,2,3500,COL@DAL,COL,DAL,,,,,
40144-117017,D,Jack,Jack Sadek,Sadek,0,0,3500,MIN@ANH,MIN,ANH,,,,,
40144-117016,D,Nicholas,Nicholas Boka,Boka,0,0,3500,MIN@ANH,MIN,ANH,,,,,
40144-117020,D,Alex,Alex Breton,Breton,0,0,3500,MIN@ANH,MIN,ANH,,,,,
40144-12601,D,Dalton,Dalton Prout,Prout,3.200000047683716,1,3500,CHI@SJ,SJ,CHI,IR,Upper body,,,
40144-117050,D,Kaedan,Kaedan Korczak,Korczak,0,0,3500,VGK@CBJ,VGK,CBJ,,,,,
40144-117054,D,Cooper,Cooper Zech,Zech,0,0,3500,BOS@MON,BOS,MON,,,,,
40144-117057,D,Rob,Rob Hamilton,Hamilton,0,0,3500,ARI@CGY,CGY,ARI,,,,,
40144-117064,D,Derek,Derek Sheppard,Sheppard,0,0,3500,CAR@PHI,CAR,PHI,,,,,
40144-117066,D,Sasha,Sasha Larocque,Larocque,0,0,3500,COL@DAL,COL,DAL,,,,,
40144-117069,D,Peter,Peter Tischke,Tischke,0,0,3500,COL@DAL,COL,DAL,,,,,
40144-117080,D,Anton,Anton Karlsson,Karlsson,0,0,3500,VGK@CBJ,CBJ,VGK,,,,,
40144-74079,D,Josh,Josh Mahura,Mahura,11.733333587646484,3,3500,MIN@ANH,ANH,MIN,,,,,
40144-39264,D,Derek,Derek Forbort,Forbort,5.708641899956597,81,3500,LA@TOR,LA,TOR,O,Back,,,
40144-117095,D,Max,Max Gottlieb,Gottlieb,0,0,3500,LA@TOR,LA,TOR,,,,,
40144-117111,D,Maxence,Maxence Guenette,Guenette,0,0,3500,OTT@NYI,OTT,NYI,,,,,
40144-22905,D,Fredrik,Fredrik Claesson,Claesson,4.897297214817357,37,3500,CAR@PHI,CAR,PHI,,,,,
40144-74109,D,Keaton,Keaton Middleton,Middleton,0,0,3500,CHI@SJ,SJ,CHI,,,,,
40144-74132,D,Maxime,Maxime Lajoie,Lajoie,7.314285823277065,56,3500,OTT@NYI,OTT,NYI,,,,,
40144-61860,D,Ben,Ben Hutton,Hutton,7.371428353445871,14,3500,LA@TOR,LA,TOR,,,,,
40144-84404,D,Ilya,Ilya Lyubushkin,Lyubushkin,3.7333332697550454,6,3500,ARI@CGY,ARI,CGY,,,,,
40144-117184,D,Zack,Zack Hayes,Hayes,0,0,3500,MIN@ANH,ANH,MIN,,,,,
40144-117187,D,Steven,Steven Ruggiero,Ruggiero,0,0,3500,MIN@ANH,ANH,MIN,,,,,
40144-117186,D,Conor,Conor Riley,Riley,0,0,3500,MIN@ANH,ANH,MIN,,,,,
40144-117193,D,Justin,Justin Murray,Murray,0,0,3500,OTT@NYI,NYI,OTT,,,,,
40144-117192,D,Samuel,Samuel Bolduc,Bolduc,0,0,3500,OTT@NYI,NYI,OTT,,,,,
40144-8650,D,Roman,Roman Polak,Polak,3.200000047683716,1,3500,COL@DAL,DAL,COL,IR,Upper body,,,
40144-70118,W,Miles,Miles Wood,Wood,6.400000254313151,12,3500,NJ@WPG,NJ,WPG,,,,,
40144-80379,D,Sami,Sami Niku,Niku,6.400000095367432,1,3500,NJ@WPG,WPG,NJ,,,,,
40144-80398,D,Calle,Calle Rosen,Rosen,5.800000190734863,4,3500,COL@DAL,COL,DAL,,,,,
40144-23060,D,Tim,Tim Heed,Heed,2.1818181818181817,11,3500,CHI@SJ,SJ,CHI,,,,,
40144-8731,D,Karl,Karl Alzner,Alzner,4.088888804117839,9,3500,BOS@MON,MON,BOS,,,,,
40144-70170,D,Carl,Carl Dahlstrom,Dahlstrom,2.5600000381469727,10,3500,NJ@WPG,WPG,NJ,,,,,
40144-23069,D,Adam,Adam Clendening,Clendening,2.4000000953674316,4,3500,VGK@CBJ,CBJ,VGK,,,,,
40144-96800,D,Urho,Urho Vaakanainen,Vaakanainen,1.600000023841858,2,3500,BOS@MON,BOS,MON,,,,,
40144-8764,D,Carl,Carl Gunnarsson,Gunnarsson,6.900000095367432,8,3500,STL@VAN,STL,VAN,,,,,
40144-80444,D,Radim,Radim Simek,Simek,4.780487804878049,41,3500,CHI@SJ,SJ,CHI,,,,,
40144-70225,D,Gabriel,Gabriel Carlsson,Carlsson,1.600000023841858,1,3500,VGK@CBJ,CBJ,VGK,,,,,
40144-80480,D,Christian,Christian Jaros,Jaros,5.249180527984119,61,3500,OTT@NYI,OTT,NYI,,,,,
40144-41591,D,Jon,Jon Merrill,Merrill,4.8,15,3500,VGK@CBJ,VGK,CBJ,,,,,
40144-113273,D,Tobias,Tobias Bjornfot,Bjornfot,0,3,3500,LA@TOR,LA,TOR,,,,,
40144-8827,D,Andrew,Andrew MacDonald,MacDonald,6.2468086405003325,47,3500,ARI@CGY,CGY,ARI,,,,,
40144-8829,C,Nate,Nate Thompson,Thompson,6.771428789411273,14,3500,BOS@MON,MON,BOS,,,,,
40144-113288,D,Ville,Ville Heinola,Heinola,8.5625,8,3500,NJ@WPG,WPG,NJ,,,,,
40144-8847,D,Robert,Robert Bortuzzo,Bortuzzo,2.5142857687813893,7,3500,STL@VAN,STL,VAN,,,,,
40144-8850,D,Deryk,Deryk Engelland,Engelland,6.746666463216146,15,3500,VGK@CBJ,VGK,CBJ,,,,,
40144-8860,D,John,John Moore,Moore,6.529507996606045,61,3500,BOS@MON,BOS,MON,O,Shoulder,,,
40144-70325,D,Paul,Paul LaDue,LaDue,4.266666759144176,33,3500,LA@TOR,LA,TOR,,,,,
40144-62157,W,Andrew,Andrew Copp,Copp,4.320000203450521,15,3500,NJ@WPG,WPG,NJ,,,,,
40144-62158,D,Joakim,Joakim Ryan,Ryan,4.479999923706055,5,3500,LA@TOR,LA,TOR,,,,,
40144-23286,D,Ryan,Ryan Murray,Murray,9.2,10,3500,VGK@CBJ,CBJ,VGK,IR,Hand,,,
40144-8956,D,Michael,Michael Stone,Stone,7.800000190734863,4,3500,ARI@CGY,CGY,ARI,,,,,
40144-97024,D,Adam,Adam Boqvist,Boqvist,10,2,3500,CHI@SJ,CHI,SJ,,,,,
40144-8966,W,Trevor,Trevor Lewis,Lewis,5.428571428571429,14,3500,LA@TOR,LA,TOR,,,,,
40144-70416,D,Markus,Markus Nutivaara,Nutivaara,6.933333502875434,9,3500,VGK@CBJ,CBJ,VGK,,,,,
40144-9011,D,Andrej,Andrej Sekera,Sekera,5.292307927058293,13,3500,COL@DAL,DAL,COL,O,Undisclosed,,,
40144-70472,W,Drake,Drake Caggiula,Caggiula,5.599999861283735,11,3500,CHI@SJ,CHI,SJ,,,,,
40144-54110,D,Gustav,Gustav Olofsson,Olofsson,0,0,3500,BOS@MON,MON,BOS,,,,,
40144-97120,D,Cale,Cale Fleury,Fleury,3.9111111958821616,9,3500,BOS@MON,MON,BOS,,,,,
40144-66407,D,Philippe,Philippe Myers,Myers,3.200000047683716,2,3500,CAR@PHI,PHI,CAR,,,,,
40144-9066,D,Luca,Luca Sbisa,Sbisa,2.6666666666666665,3,3500,NJ@WPG,WPG,NJ,,,,,
40144-54126,D,Trevor,Trevor van Riemsdyk,van Riemsdyk,4.533333460489909,6,3500,CAR@PHI,CAR,PHI,,,,,
40144-11119,D,Nate,Nate Prosser,Prosser,2.453333282470703,15,3500,CAR@PHI,PHI,CAR,,,,,
40144-103298,D,Jimmy,Jimmy Schuldt,Schuldt,11.199999809265137,1,3500,VGK@CBJ,VGK,CBJ,,,,,
40144-82828,D,Christian,Christian Wolanin,Wolanin,7.356666564941406,30,3500,OTT@NYI,OTT,NYI,O,Shoulder,,,
40144-15247,C,Victor,Victor Rask,Rask,4.228571483067104,7,3500,MIN@ANH,MIN,ANH,,,,,
40144-97176,D,Rasmus,Rasmus Sandin,Sandin,4.799999872843425,6,3500,LA@TOR,TOR,LA,,,,,
40144-82851,W,Jordan,Jordan Greenway,Greenway,5.775000254313151,12,3500,MIN@ANH,MIN,ANH,,,,,
40144-70565,D,Jacob,Jacob Larsson,Larsson,3.626666768391927,15,3500,MIN@ANH,ANH,MIN,,,,,
40144-70582,D,Anton,Anton Lindholm,Lindholm,0.800000011920929,2,3500,COL@DAL,COL,DAL,,,,,
40144-97213,D,Ty,Ty Smith,Smith,0,0,3500,NJ@WPG,NJ,WPG,,,,,
40144-97214,D,Noah,Noah Dobson,Dobson,4.800000190734863,4,3500,OTT@NYI,NYI,OTT,,,,,
40144-15302,D,Nathan,Nathan Beaulieu,Beaulieu,5.660416920979817,48,3500,NJ@WPG,WPG,NJ,,,,,
40144-97230,D,Bode,Bode Wilde,Wilde,0,0,3500,OTT@NYI,NYI,OTT,,,,,
40144-15328,D,Brandon,Brandon Davidson,Davidson,4.320000076293946,10,3500,ARI@CGY,CGY,ARI,,,,,
40144-82912,W,Troy,Troy Terry,Terry,4.900000095367432,16,3500,MIN@ANH,ANH,MIN,,,,,
40144-62443,D,Jaycob,Jaycob Megna,Megna,4.714285714285714,28,3500,VGK@CBJ,VGK,CBJ,,,,,
40144-11245,D,Brian,Brian Strait,Strait,0,0,3500,NJ@WPG,NJ,WPG,,,,,
40144-82927,D,Daniel,Daniel Brickley,Brickley,4.400000095367432,4,3500,LA@TOR,LA,TOR,,,,,
40144-15349,D,Joe,Joe Morrow,Morrow,4.468292608493712,41,3500,NJ@WPG,NJ,WPG,,,,,
40144-11254,D,Ian,Ian Cole,Cole,8.8,10,3500,COL@DAL,COL,DAL,,,,,
40144-82953,D,Louie,Louie Belpedio,Belpedio,3.200000047683716,2,3500,MIN@ANH,MIN,ANH,,,,,
40144-15374,D,Scott,Scott Harrington,Harrington,7.199999809265137,4,3500,VGK@CBJ,CBJ,VGK,,,,,
40144-66581,D,Brendan,Brendan Guhle,Guhle,7.771428789411273,7,3500,MIN@ANH,ANH,MIN,,,,,
40144-103445,D,Vladislav,Vladislav Gavrikov,Gavrikov,4.8000001173753,13,3500,VGK@CBJ,CBJ,VGK,,,,,
40144-68630,D,Nick,Nick Seeler,Seeler,4.266666730244954,3,3500,MIN@ANH,MIN,ANH,,,,,
40144-11295,D,Steven,Steven Kampfer,Kampfer,4,2,3500,BOS@MON,BOS,MON,,,,,
40144-39972,D,Kurtis,Kurtis MacDermid,MacDermid,6.742857251848493,7,3500,LA@TOR,LA,TOR,,,,,
40144-66598,D,Jakub,Jakub Zboril,Zboril,0.800000011920929,2,3500,BOS@MON,BOS,MON,,,,,
40144-68649,D,Rob,Rob O'Gara,O'Gara,0,0,3500,STL@VAN,STL,VAN,,,,,
40144-15401,D,Kevan,Kevan Miller,Miller,5.98974374624399,39,3500,BOS@MON,BOS,MON,O,Kneecap,,,
40144-82989,D,Dennis,Dennis Gilbert,Gilbert,2.6666666666666665,3,3500,CHI@SJ,CHI,SJ,,,,,
40144-68655,D,Matt,Matt Grzelcyk,Grzelcyk,4.607142857142857,14,3500,BOS@MON,BOS,MON,,,,,
40144-66608,D,Jeremy,Jeremy Lauzon,Lauzon,3.3499999046325684,16,3500,BOS@MON,BOS,MON,,,,,
40144-66615,D,Kyle,Kyle Capobianco,Capobianco,4.666666666666667,6,3500,ARI@CGY,ARI,CGY,,,,,
40144-68663,D,Andy,Andy Welinski,Welinski,4.461538461538462,26,3500,CAR@PHI,PHI,CAR,,,,,
40144-68664,D,Andreas,Andreas Englund,Englund,2.133333365122477,3,3500,OTT@NYI,OTT,NYI,,,,,
40144-13406,D,Brenden,Brenden Dillon,Dillon,4.16000010172526,15,3500,CHI@SJ,SJ,CHI,,,,,
40144-66656,D,Mike,Mike Reilly,Reilly,6.133333206176758,6,3500,BOS@MON,MON,BOS,,,,,
40144-103524,W,Nikita,Nikita Gusev,Gusev,7.91111077202691,9,3500,NJ@WPG,NJ,WPG,,,,,
40144-66682,D,Travis,Travis Dermott,Dermott,0.800000011920929,2,3500,LA@TOR,TOR,LA,,,,,
