Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
D,Colton White (13755351),Colton White,13755351,D/UTIL,2500,OTT@NJ 11/13/2019 07:00PM ET,NJ,0
C,Michael Raffl (13754793),Michael Raffl,13754793,C/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,5.19
C,Connor Bunnaman (13754817),Connor Bunnaman,13754817,C/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,1.82
C,Mikhail Vorobyev (13754825),Mikhail Vorobyev,13754825,C/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,2.05
C,Connor McMichael (13754841),Connor McMichael,13754841,C/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,WAS,0
C,Liam O'Brien (13754843),Liam O'Brien,13754843,C/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,WAS,0
C,Michael Sgarbossa (13754845),Michael Sgarbossa,13754845,C/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,WAS,0
C,Shane Gersich (13754847),Shane Gersich,13754847,C/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,WAS,0
C,Morgan Frost (13754851),Morgan Frost,13754851,C/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,0
C,German Rubtsov (13754859),German Rubtsov,13754859,C/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,2.23
LW,Carsen Twarynski (13755007),Carsen Twarynski,13755007,W/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,2.88
RW,Tyler Pitlick (13755017),Tyler Pitlick,13755017,W/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,2.31
LW,Brendan Leipsic (13755021),Brendan Leipsic,13755021,W/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,WAS,3.48
LW,Andy Andreoff (13755029),Andy Andreoff,13755029,W/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,5.15
RW,Chris Stewart (13755031),Chris Stewart,13755031,W/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,1.32
LW,Scott Laughton (13755039),Scott Laughton,13755039,W/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,5.13
LW,Matthew Strome (13755069),Matthew Strome,13755069,W/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,0
RW,Kody Clark (13755081),Kody Clark,13755081,W/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,WAS,0
RW,David Kase (13755095),David Kase,13755095,W/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,0
RW,Maxim Sushko (13755097),Maxim Sushko,13755097,W/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,0
RW,Travis Boyd (13755107),Travis Boyd,13755107,W/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,WAS,3.8
RW,Nicolas Aube-Kubel (13755121),Nicolas Aube-Kubel,13755121,W/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,0
D,Nick Jensen (13755263),Nick Jensen,13755263,D/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,WAS,3.68
D,Christian Djoos (13755295),Christian Djoos,13755295,D/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,WAS,0
D,Mark Friedman (13755299),Mark Friedman,13755299,D/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,0
D,Nate Prosser (13755303),Nate Prosser,13755303,D/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,0
D,Tyler Lewington (13755313),Tyler Lewington,13755313,D/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,WAS,1.9
D,Colby Williams (13755319),Colby Williams,13755319,D/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,WAS,0
D,Samuel Morin (13755329),Samuel Morin,13755329,D/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,0
D,Connor Hobbs (13755333),Connor Hobbs,13755333,D/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,WAS,0
D,Alexander Alexeyev (13755335),Alexander Alexeyev,13755335,D/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,WAS,0
D,Andy Welinski (13755339),Andy Welinski,13755339,D/UTIL,2500,WAS@PHI 11/13/2019 07:30PM ET,PHI,0
C,Mark Jankowski (13754797),Mark Jankowski,13754797,C/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,1.41
C,Martin Hanzal (13754803),Martin Hanzal,13754803,C/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,0
C,Matthew Phillips (13754809),Matthew Phillips,13754809,C/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,0
C,Rhett Gardner (13754811),Rhett Gardner,13754811,C/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,1.9
C,Tanner Kero (13754829),Tanner Kero,13754829,C/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,0
C,Byron Froese (13754831),Byron Froese,13754831,C/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,0
C,Ty Dellandrea (13754855),Ty Dellandrea,13754855,C/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,0
RW,Michael Frolik (13755009),Michael Frolik,13755009,W/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,2.82
LW,Milan Lucic (13755027),Milan Lucic,13755027,W/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,3.12
LW,Alan Quine (13755033),Alan Quine,13755033,W/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,3.23
LW,Ryan Lomberg (13755071),Ryan Lomberg,13755071,W/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,0
LW,Jason Robertson (13755093),Jason Robertson,13755093,W/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,0
LW,Michael Mersch (13755099),Michael Mersch,13755099,W/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,0
LW,Dillon Dube (13755103),Dillon Dube,13755103,W/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,0
RW,Spencer Foo (13755113),Spencer Foo,13755113,W/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,0
LW,Jakob Pelletier (13755129),Jakob Pelletier,13755129,W/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,0
RW,Nick Caamano (13755131),Nick Caamano,13755131,W/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,3.42
LW,Justin Kirkland (13755135),Justin Kirkland,13755135,W/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,0
D,Jamie Oleksiak (13755255),Jamie Oleksiak,13755255,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,4.02
D,Joel Hanley (13755257),Joel Hanley,13755257,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,3.61
D,Roman Polak (13755271),Roman Polak,13755271,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,2.6
D,Brandon Davidson (13755275),Brandon Davidson,13755275,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,0
D,Stephen Johns (13755279),Stephen Johns,13755279,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,0
D,Juuso Valimaki (13755281),Juuso Valimaki,13755281,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,0
D,Julius Honka (13755287),Julius Honka,13755287,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,0
D,Oliver Kylington (13755311),Oliver Kylington,13755311,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,2.48
D,Gavin Bayreuther (13755321),Gavin Bayreuther,13755321,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,0
D,Ben Gleason (13755323),Ben Gleason,13755323,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,0
D,Thomas Harley (13755325),Thomas Harley,13755325,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,0
D,Dillon Heatherington (13755349),Dillon Heatherington,13755349,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,DAL,0
D,Alexander Yelesin (13755353),Alexander Yelesin,13755353,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,0
D,Rinat Valiev (13755355),Rinat Valiev,13755355,D/UTIL,2500,DAL@CGY 11/13/2019 09:30PM ET,CGY,0
C,Jacob Nilsson (13754819),Jacob Nilsson,13754819,C/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,CHI,0
C,Patrick Brown (13754821),Patrick Brown,13754821,C/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,VGK,0
C,Peyton Krebs (13754835),Peyton Krebs,13754835,C/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,VGK,0
C,Nicolas Roy (13754857),Nicolas Roy,13754857,C/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,VGK,5.02
LW,Zack Smith (13755005),Zack Smith,13755005,W/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,CHI,2
RW,Ryan Reaves (13755011),Ryan Reaves,13755011,W/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,VGK,3.20
LW,Drake Caggiula (13755013),Drake Caggiula,13755013,W/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,CHI,4.14
LW,William Carrier (13755019),William Carrier,13755019,W/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,VGK,3.45
LW,Valentin Zykov (13755035),Valentin Zykov,13755035,W/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,VGK,3.49
LW,John Quenneville (13755055),John Quenneville,13755055,W/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,CHI,0
LW,Tyrell Goulbourne (13755067),Tyrell Goulbourne,13755067,W/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,VGK,0
RW,Matthew Highmore (13755079),Matthew Highmore,13755079,W/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,CHI,0
LW,Curtis McKenzie (13755089),Curtis McKenzie,13755089,W/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,VGK,0
LW,Anton Wedin (13755111),Anton Wedin,13755111,W/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,CHI,0
RW,Dylan Sikura (13755117),Dylan Sikura,13755117,W/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,CHI,0
LW,Alexandre Fortin (13755127),Alexandre Fortin,13755127,W/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,CHI,0
D,Connor Murphy (13755269),Connor Murphy,13755269,D/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,CHI,4.27
D,Slater Koekkoek (13755277),Slater Koekkoek,13755277,D/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,CHI,4.86
D,Jimmy Schuldt (13755289),Jimmy Schuldt,13755289,D/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,VGK,0
D,Nicolas Hague (13755293),Nicolas Hague,13755293,D/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,VGK,3.39
D,Jake Bischoff (13755297),Jake Bischoff,13755297,D/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,VGK,6.35
D,Nicolas Beaudin (13755315),Nicolas Beaudin,13755315,D/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,CHI,0
D,Zach Whitecloud (13755327),Zach Whitecloud,13755327,D/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,VGK,0
D,Jaycob Megna (13755337),Jaycob Megna,13755337,D/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,VGK,0
D,Ian McCoshen (13755343),Ian McCoshen,13755343,D/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,CHI,0
D,Dennis Gilbert (13755359),Dennis Gilbert,13755359,D/UTIL,2500,CHI@VGK 11/13/2019 10:00PM ET,CHI,2.3
C,Leo Komarov (13754801),Leo Komarov,13754801,C/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,3.87
C,Nicholas Shore (13754813),Nicholas Shore,13754813,C/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,1.57
C,Tyler Gaudet (13754815),Tyler Gaudet,13754815,C/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,0
C,Tanner Fritz (13754827),Tanner Fritz,13754827,C/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,0
C,Kalle Kossila (13754837),Kalle Kossila,13754837,C/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,0
C,Mason Jobst (13754839),Mason Jobst,13754839,C/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,0
C,Cole Bardreau (13754853),Cole Bardreau,13754853,C/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,3.14
LW,Ross Johnston (13755023),Ross Johnston,13755023,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,2.04
LW,Dmytro Timashov (13755025),Dmytro Timashov,13755025,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,3.67
LW,Matt Martin (13755037),Matt Martin,13755037,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,4.64
RW,Tom Kuhnhackl (13755043),Tom Kuhnhackl,13755043,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,3.58
LW,Kenny Agostino (13755059),Kenny Agostino,13755059,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,0
RW,Pontus Aberg (13755061),Pontus Aberg,13755061,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,0
LW,Nic Petan (13755073),Nic Petan,13755073,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,2.8
RW,Garrett Wilson (13755075),Garrett Wilson,13755075,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,0
RW,Travis St. Denis (13755083),Travis St. Denis,13755083,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,0
RW,Simon Holmstrom (13755085),Simon Holmstrom,13755085,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,0
LW,Kieffer Bellows (13755091),Kieffer Bellows,13755091,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,0
RW,Joshua Ho-Sang (13755119),Joshua Ho-Sang,13755119,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,0
LW,Otto Koivula (13755125),Otto Koivula,13755125,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,0
RW,Jeremy Bracco (13755133),Jeremy Bracco,13755133,W/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,0
D,Justin Holl (13755261),Justin Holl,13755261,D/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,4.79
D,Kevin Gravel (13755283),Kevin Gravel,13755283,D/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,2.3
D,Ben Harpur (13755285),Ben Harpur,13755285,D/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,0
D,Martin Marincin (13755291),Martin Marincin,13755291,D/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,3.2
D,Jordan Schmaltz (13755309),Jordan Schmaltz,13755309,D/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,0
D,Rasmus Sandin (13755331),Rasmus Sandin,13755331,D/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,TOR,3.57
D,Thomas Hickey (13755347),Thomas Hickey,13755347,D/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,0
D,Seth Helgeson (13755357),Seth Helgeson,13755357,D/UTIL,2500,TOR@NYI 11/13/2019 07:00PM ET,NYI,0
G,Craig Anderson (13755376),Craig Anderson,13755376,G,7500,OTT@NJ 11/13/2019 07:00PM ET,OTT,8.93
G,MacKenzie Blackwood (13755363),MacKenzie Blackwood,13755363,G,7900,OTT@NJ 11/13/2019 07:00PM ET,NJ,10.83
G,Frederik Andersen (13755367),Frederik Andersen,13755367,G,7400,TOR@NYI 11/13/2019 07:00PM ET,TOR,15.73
G,Semyon Varlamov (13755365),Semyon Varlamov,13755365,G,7700,TOR@NYI 11/13/2019 07:00PM ET,NYI,16.54
G,Braden Holtby (13755369),Braden Holtby,13755369,G,7500,WAS@PHI 11/13/2019 07:30PM ET,WAS,12.85
G,Carter Hart (13755364),Carter Hart,13755364,G,7800,WAS@PHI 11/13/2019 07:30PM ET,PHI,9.42
G,Ben Bishop (13755368),Ben Bishop,13755368,G,7300,DAL@CGY 11/13/2019 09:30PM ET,DAL,14.85
G,Cam Talbot (13755372),Cam Talbot,13755372,G,7800,DAL@CGY 11/13/2019 09:30PM ET,CGY,7.78
G,Corey Crawford (13755381),Corey Crawford,13755381,G,7000,CHI@VGK 11/13/2019 10:00PM ET,CHI,12.99
G,Marc-Andre Fleury (13755361),Marc-Andre Fleury,13755361,G,8200,CHI@VGK 11/13/2019 10:00PM ET,VGK,15.51
