Entry ID,Contest Name,Contest ID,Entry Fee,P,P,P,P,P,P,,Instructions,,,,,,,,
1856533057,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Simona Halep (14187343),Dominic Thiem (14187342),Rafael Nadal (14187340),,P,Anastasia Pavlyuchenkova (14187347),Anastasia Pavlyuchenkova,14187347,P,7700,Pavlyuchenkova@Kerber 01/27/2020 01:00AM ET,Pavlyuchenkova,53.98
1856533058,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Andrey Rublev (14187346),Garbine Muguruza (14187344),Simona Halep (14187343),Dominic Thiem (14187342),Rafael Nadal (14187340),,P,Angelique Kerber (14187348),Angelique Kerber,14187348,P,7600,Pavlyuchenkova@Kerber 01/27/2020 01:00AM ET,Kerber,57.7
1856533059,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Andrey Rublev (14187346),Anett Kontaveit (14187345),Simona Halep (14187343),Dominic Thiem (14187342),Daniil Medvedev (14187341),,P,Alexander Zverev (14187349),Alexander Zverev,14187349,P,7500,Zverev@Rublev 01/27/2020 02:30AM ET,Zverev,78.8
1856533060,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Simona Halep (14187343),Dominic Thiem (14187342),Daniil Medvedev (14187341),,P,Iga Swiatek (14187350),Iga Swiatek,14187350,P,7300,Swiatek@Kontaveit 01/26/2020 08:30PM ET,Swiatek,74.1
1856533061,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Andrey Rublev (14187346),Garbine Muguruza (14187344),Simona Halep (14187343),Dominic Thiem (14187342),Daniil Medvedev (14187341),,P,Kiki Bertens (14187351),Kiki Bertens,14187351,P,7200,Bertens@Muguruza 01/26/2020 10:15PM ET,Bertens,60.74
1856533062,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Alexander Zverev (14187349),Angelique Kerber (14187348),Anett Kontaveit (14187345),Garbine Muguruza (14187344),Simona Halep (14187343),Dominic Thiem (14187342),,P,Elise Mertens (14187352),Elise Mertens,14187352,P,6800,Halep@Mertens 01/26/2020 07:00PM ET,Mertens,70.66
1856533063,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Iga Swiatek (14187350),Angelique Kerber (14187348),Andrey Rublev (14187346),Garbine Muguruza (14187344),Simona Halep (14187343),Dominic Thiem (14187342),,P,Gael Monfils (14187353),Gael Monfils,14187353,P,6000,Thiem@Monfils 01/26/2020 08:15PM ET,Monfils,69.3
1856533064,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Iga Swiatek (14187350),Angelique Kerber (14187348),Andrey Rublev (14187346),Garbine Muguruza (14187344),Simona Halep (14187343),Rafael Nadal (14187340),,P,Stan Wawrinka (14187354),Stan Wawrinka,14187354,P,5600,Wawrinka@Medvedev 01/26/2020 11:00PM ET,Wawrinka,65.72
1856533065,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Kiki Bertens (14187351),Angelique Kerber (14187348),Andrey Rublev (14187346),Anett Kontaveit (14187345),Simona Halep (14187343),Daniil Medvedev (14187341),,P,Nick Kyrgios (14187355),Nick Kyrgios,14187355,P,5000,Kyrgios@Nadal 01/27/2020 03:00AM ET,Kyrgios,73.95
1856533066,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Kiki Bertens (14187351),Angelique Kerber (14187348),Andrey Rublev (14187346),Anett Kontaveit (14187345),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533067,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Kiki Bertens (14187351),Angelique Kerber (14187348),Andrey Rublev (14187346),Anett Kontaveit (14187345),Simona Halep (14187343),Rafael Nadal (14187340),,,,,,,,,,
1856533068,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Elise Mertens (14187352),Angelique Kerber (14187348),Andrey Rublev (14187346),Anett Kontaveit (14187345),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533069,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Elise Mertens (14187352),Angelique Kerber (14187348),Andrey Rublev (14187346),Garbine Muguruza (14187344),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533070,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Elise Mertens (14187352),Angelique Kerber (14187348),Andrey Rublev (14187346),Anett Kontaveit (14187345),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533071,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Gael Monfils (14187353),Angelique Kerber (14187348),Anett Kontaveit (14187345),Garbine Muguruza (14187344),Simona Halep (14187343),Rafael Nadal (14187340),,,,,,,,,,
1856533072,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Gael Monfils (14187353),Angelique Kerber (14187348),Andrey Rublev (14187346),Garbine Muguruza (14187344),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533073,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Gael Monfils (14187353),Angelique Kerber (14187348),Anett Kontaveit (14187345),Garbine Muguruza (14187344),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533074,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Angelique Kerber (14187348),Anett Kontaveit (14187345),Garbine Muguruza (14187344),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533075,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Angelique Kerber (14187348),Andrey Rublev (14187346),Simona Halep (14187343),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533076,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Angelique Kerber (14187348),Anett Kontaveit (14187345),Simona Halep (14187343),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533077,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Angelique Kerber (14187348),Anett Kontaveit (14187345),Garbine Muguruza (14187344),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533078,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Angelique Kerber (14187348),Andrey Rublev (14187346),Simona Halep (14187343),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533079,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Angelique Kerber (14187348),Anett Kontaveit (14187345),Simona Halep (14187343),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533080,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Iga Swiatek (14187350),Alexander Zverev (14187349),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Simona Halep (14187343),Dominic Thiem (14187342),,,,,,,,,,
1856533081,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Iga Swiatek (14187350),Alexander Zverev (14187349),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533082,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Iga Swiatek (14187350),Alexander Zverev (14187349),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Simona Halep (14187343),Rafael Nadal (14187340),,,,,,,,,,
1856533083,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Kiki Bertens (14187351),Alexander Zverev (14187349),Anastasia Pavlyuchenkova (14187347),Anett Kontaveit (14187345),Simona Halep (14187343),Daniil Medvedev (14187341),,,,,,,,,,
1856533084,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Kiki Bertens (14187351),Alexander Zverev (14187349),Anastasia Pavlyuchenkova (14187347),Anett Kontaveit (14187345),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533085,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Kiki Bertens (14187351),Alexander Zverev (14187349),Anastasia Pavlyuchenkova (14187347),Anett Kontaveit (14187345),Simona Halep (14187343),Rafael Nadal (14187340),,,,,,,,,,
1856533086,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Elise Mertens (14187352),Alexander Zverev (14187349),Anastasia Pavlyuchenkova (14187347),Anett Kontaveit (14187345),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533087,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Elise Mertens (14187352),Alexander Zverev (14187349),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533088,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Elise Mertens (14187352),Alexander Zverev (14187349),Anastasia Pavlyuchenkova (14187347),Anett Kontaveit (14187345),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533089,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Gael Monfils (14187353),Alexander Zverev (14187349),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533090,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Gael Monfils (14187353),Alexander Zverev (14187349),Anett Kontaveit (14187345),Garbine Muguruza (14187344),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533091,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Gael Monfils (14187353),Alexander Zverev (14187349),Anastasia Pavlyuchenkova (14187347),Simona Halep (14187343),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533092,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Alexander Zverev (14187349),Anett Kontaveit (14187345),Garbine Muguruza (14187344),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533093,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Alexander Zverev (14187349),Anastasia Pavlyuchenkova (14187347),Simona Halep (14187343),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533094,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Alexander Zverev (14187349),Anett Kontaveit (14187345),Simona Halep (14187343),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533095,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Alexander Zverev (14187349),Anett Kontaveit (14187345),Garbine Muguruza (14187344),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533096,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Alexander Zverev (14187349),Anastasia Pavlyuchenkova (14187347),Simona Halep (14187343),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533097,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Alexander Zverev (14187349),Anett Kontaveit (14187345),Simona Halep (14187343),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533098,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Kiki Bertens (14187351),Iga Swiatek (14187350),Anastasia Pavlyuchenkova (14187347),Andrey Rublev (14187346),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533099,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Kiki Bertens (14187351),Iga Swiatek (14187350),Anastasia Pavlyuchenkova (14187347),Simona Halep (14187343),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533100,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Kiki Bertens (14187351),Iga Swiatek (14187350),Anastasia Pavlyuchenkova (14187347),Andrey Rublev (14187346),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533101,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Elise Mertens (14187352),Iga Swiatek (14187350),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533102,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Elise Mertens (14187352),Iga Swiatek (14187350),Andrey Rublev (14187346),Garbine Muguruza (14187344),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533103,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Elise Mertens (14187352),Iga Swiatek (14187350),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533104,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Gael Monfils (14187353),Iga Swiatek (14187350),Andrey Rublev (14187346),Garbine Muguruza (14187344),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533105,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Gael Monfils (14187353),Iga Swiatek (14187350),Anastasia Pavlyuchenkova (14187347),Simona Halep (14187343),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533106,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Gael Monfils (14187353),Iga Swiatek (14187350),Andrey Rublev (14187346),Simona Halep (14187343),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533107,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Iga Swiatek (14187350),Andrey Rublev (14187346),Garbine Muguruza (14187344),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533108,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Iga Swiatek (14187350),Anastasia Pavlyuchenkova (14187347),Simona Halep (14187343),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533109,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Iga Swiatek (14187350),Andrey Rublev (14187346),Simona Halep (14187343),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533110,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Iga Swiatek (14187350),Andrey Rublev (14187346),Garbine Muguruza (14187344),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533111,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Iga Swiatek (14187350),Anastasia Pavlyuchenkova (14187347),Simona Halep (14187343),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533112,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Iga Swiatek (14187350),Andrey Rublev (14187346),Simona Halep (14187343),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533113,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Elise Mertens (14187352),Kiki Bertens (14187351),Anastasia Pavlyuchenkova (14187347),Anett Kontaveit (14187345),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533114,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Elise Mertens (14187352),Kiki Bertens (14187351),Andrey Rublev (14187346),Anett Kontaveit (14187345),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533115,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Gael Monfils (14187353),Kiki Bertens (14187351),Andrey Rublev (14187346),Anett Kontaveit (14187345),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533116,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Gael Monfils (14187353),Kiki Bertens (14187351),Anastasia Pavlyuchenkova (14187347),Simona Halep (14187343),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533117,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Kiki Bertens (14187351),Andrey Rublev (14187346),Anett Kontaveit (14187345),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533118,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Kiki Bertens (14187351),Anastasia Pavlyuchenkova (14187347),Simona Halep (14187343),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533119,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Kiki Bertens (14187351),Andrey Rublev (14187346),Anett Kontaveit (14187345),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533120,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Kiki Bertens (14187351),Anastasia Pavlyuchenkova (14187347),Simona Halep (14187343),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533121,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Gael Monfils (14187353),Elise Mertens (14187352),Andrey Rublev (14187346),Anett Kontaveit (14187345),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533122,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Gael Monfils (14187353),Elise Mertens (14187352),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Daniil Medvedev (14187341),Rafael Nadal (14187340),,,,,,,,,,
1856533123,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Elise Mertens (14187352),Andrey Rublev (14187346),Anett Kontaveit (14187345),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533124,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Elise Mertens (14187352),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Dominic Thiem (14187342),Rafael Nadal (14187340),,,,,,,,,,
1856533125,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Elise Mertens (14187352),Andrey Rublev (14187346),Anett Kontaveit (14187345),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533126,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Elise Mertens (14187352),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Dominic Thiem (14187342),Daniil Medvedev (14187341),,,,,,,,,,
1856533127,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Gael Monfils (14187353),Andrey Rublev (14187346),Anett Kontaveit (14187345),Simona Halep (14187343),Rafael Nadal (14187340),,,,,,,,,,
1856533128,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Stan Wawrinka (14187354),Gael Monfils (14187353),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Simona Halep (14187343),Rafael Nadal (14187340),,,,,,,,,,
1856533129,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Gael Monfils (14187353),Andrey Rublev (14187346),Anett Kontaveit (14187345),Simona Halep (14187343),Daniil Medvedev (14187341),,,,,,,,,,
1856533130,TEN $40K Round of 16 Special [$10K to 1st] (AUS),85273795,$16,Nick Kyrgios (14187355),Gael Monfils (14187353),Anastasia Pavlyuchenkova (14187347),Garbine Muguruza (14187344),Simona Halep (14187343),Daniil Medvedev (14187341),,,,,,,,,,
