CSV was read! There are 17 players.
Ty Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Busch (D),48000,45430,56560
Austin Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Busch (D),48500,42930,46560
Michael McDowell (D),Ryan Newman (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Busch (D),47500,26430,30560
Parker Kligerman (D),Ty Dillon (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),45200,171680,119560
Ross Chastain (D),Ty Dillon (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),45700,139180,104560
Matt Tifft (D),Ty Dillon (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),45700,104180,84560
Joe Nemechek (D),Austin Dillon (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),45200,169180,109560
Parker Kligerman (D),Austin Dillon (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),45700,169180,109560
Ross Chastain (D),Austin Dillon (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),46200,136680,94560
Matt Tifft (D),Austin Dillon (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),46200,101680,74560
Ty Dillon (D),Austin Dillon (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),48200,61680,74560
Ross Chastain (D),Michael McDowell (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),45200,120180,78560
Matt Tifft (D),Michael McDowell (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),45200,85180,58560
Ty Dillon (D),Michael McDowell (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),47200,45180,58560
Austin Dillon (D),Michael McDowell (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),47700,42680,48560
Joe Nemechek (D),Ryan Newman (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),48200,150680,89560
Parker Kligerman (D),Ryan Newman (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),48700,150680,89560
Ross Chastain (D),Ryan Newman (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),49200,118180,74560
Matt Tifft (D),Ryan Newman (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),49200,83180,54560
Joe Nemechek (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),47700,146680,84560
Parker Kligerman (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),48200,146680,84560
Ross Chastain (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),48700,114180,69560
Matt Tifft (D),Matt DiBenedetto (D),Kurt Busch (D),Chase Elliott (D),Kyle Busch (D),48700,79180,49560
Ty Dillon (D),Austin Dillon (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),46000,61430,74560
Ty Dillon (D),Michael McDowell (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),45000,44930,58560
Austin Dillon (D),Michael McDowell (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),45500,42430,48560
Joe Nemechek (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),46000,150430,89560
Parker Kligerman (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),46500,150430,89560
Ross Chastain (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),47000,117930,74560
Matt Tifft (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),47000,82930,54560
Ty Dillon (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),49000,42930,54560
Austin Dillon (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),49500,40430,44560
Michael McDowell (D),Ryan Newman (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),48500,23930,28560
Joe Nemechek (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),45500,146430,84560
Parker Kligerman (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),46000,146430,84560
Ross Chastain (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),46500,113930,69560
Matt Tifft (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),46500,78930,49560
Ty Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),48500,38930,49560
Austin Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),49000,36430,39560
Michael McDowell (D),Matt DiBenedetto (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),48000,19930,23560
Joe Nemechek (D),Kurt Busch (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),48700,144180,82560
Parker Kligerman (D),Kurt Busch (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),49200,144180,82560
Ross Chastain (D),Kurt Busch (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),49700,111680,67560
Matt Tifft (D),Kurt Busch (D),Erik Jones (D),Chase Elliott (D),Kyle Busch (D),49700,76680,47560
Joe Nemechek (D),Ty Dillon (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),45000,170230,118160
Parker Kligerman (D),Ty Dillon (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),45500,170230,118160
Ross Chastain (D),Ty Dillon (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),46000,137730,103160
Matt Tifft (D),Ty Dillon (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),46000,102730,83160
Joe Nemechek (D),Austin Dillon (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),45500,167730,108160
Parker Kligerman (D),Austin Dillon (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),46000,167730,108160
Ross Chastain (D),Austin Dillon (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),46500,135230,93160
Matt Tifft (D),Austin Dillon (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),46500,100230,73160
Ty Dillon (D),Austin Dillon (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),48500,60230,73160
Parker Kligerman (D),Michael McDowell (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),45000,151230,92160
Ross Chastain (D),Michael McDowell (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),45500,118730,77160
Matt Tifft (D),Michael McDowell (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),45500,83730,57160
Ty Dillon (D),Michael McDowell (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),47500,43730,57160
Austin Dillon (D),Michael McDowell (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),48000,41230,47160
Joe Nemechek (D),Ryan Newman (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),48500,149230,88160
Parker Kligerman (D),Ryan Newman (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),49000,149230,88160
Ross Chastain (D),Ryan Newman (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),49500,116730,73160
Matt Tifft (D),Ryan Newman (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),49500,81730,53160
Joe Nemechek (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),48000,145230,83160
Parker Kligerman (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),48500,145230,83160
Ross Chastain (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),49000,112730,68160
Matt Tifft (D),Matt DiBenedetto (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),49000,77730,48160
Joe Nemechek (D),Erik Jones (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),49000,142730,81160
Parker Kligerman (D),Erik Jones (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),49500,142730,81160
Ross Chastain (D),Erik Jones (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),50000,110230,66160
Matt Tifft (D),Erik Jones (D),Denny Hamlin (D),Chase Elliott (D),Kyle Busch (D),50000,75230,46160
Ross Chastain (D),Matt Tifft (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),45000,177280,102560
Joe Nemechek (D),Ty Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),46000,169780,117560
Parker Kligerman (D),Ty Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),46500,169780,117560
Ross Chastain (D),Ty Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),47000,137280,102560
Matt Tifft (D),Ty Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),47000,102280,82560
Joe Nemechek (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),46500,167280,107560
Parker Kligerman (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),47000,167280,107560
Ross Chastain (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),47500,134780,92560
Matt Tifft (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),47500,99780,72560
Ty Dillon (D),Austin Dillon (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),49500,59780,72560
Joe Nemechek (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),45500,150780,91560
Parker Kligerman (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),46000,150780,91560
Ross Chastain (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),46500,118280,76560
Matt Tifft (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),46500,83280,56560
Ty Dillon (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),48500,43280,56560
Austin Dillon (D),Michael McDowell (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),49000,40780,46560
Joe Nemechek (D),Ryan Newman (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),49500,148780,87560
Parker Kligerman (D),Ryan Newman (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),50000,148780,87560
Joe Nemechek (D),Matt DiBenedetto (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),49000,144780,82560
Parker Kligerman (D),Matt DiBenedetto (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),49500,144780,82560
Ross Chastain (D),Matt DiBenedetto (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),50000,112280,67560
Matt Tifft (D),Matt DiBenedetto (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),50000,77280,47560
Joe Nemechek (D),Erik Jones (D),Brad Keselowski (D),Chase Elliott (D),Kyle Busch (D),50000,142280,80560
Ross Chastain (D),Ryan Newman (D),Matt DiBenedetto (D),Kyle Larson (D),Kyle Busch (D),45000,120205,76360
Matt Tifft (D),Ryan Newman (D),Matt DiBenedetto (D),Kyle Larson (D),Kyle Busch (D),45000,85205,56360
Ty Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Kyle Larson (D),Kyle Busch (D),47000,45205,56360
Austin Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Kyle Larson (D),Kyle Busch (D),47500,42705,46360
Michael McDowell (D),Ryan Newman (D),Matt DiBenedetto (D),Kyle Larson (D),Kyle Busch (D),46500,26205,30360
Ross Chastain (D),Austin Dillon (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),45200,136455,94360
Matt Tifft (D),Austin Dillon (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),45200,101455,74360
Ty Dillon (D),Austin Dillon (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),47200,61455,74360
Ty Dillon (D),Michael McDowell (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),46200,44955,58360
Austin Dillon (D),Michael McDowell (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),46700,42455,48360
Joe Nemechek (D),Ryan Newman (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),47200,150455,89360
Parker Kligerman (D),Ryan Newman (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),47700,150455,89360
Ross Chastain (D),Ryan Newman (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),48200,117955,74360
Matt Tifft (D),Ryan Newman (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),48200,82955,54360
Michael McDowell (D),Ryan Newman (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),49700,23955,28360
Joe Nemechek (D),Matt DiBenedetto (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),46700,146455,84360
Parker Kligerman (D),Matt DiBenedetto (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),47200,146455,84360
Ross Chastain (D),Matt DiBenedetto (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),47700,113955,69360
Matt Tifft (D),Matt DiBenedetto (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),47700,78955,49360
Ty Dillon (D),Matt DiBenedetto (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),49700,38955,49360
Michael McDowell (D),Matt DiBenedetto (D),Kurt Busch (D),Kyle Larson (D),Kyle Busch (D),49200,19955,23360
Ty Dillon (D),Austin Dillon (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),45000,61205,74360
Joe Nemechek (D),Ryan Newman (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),45000,150205,89360
Parker Kligerman (D),Ryan Newman (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),45500,150205,89360
Ross Chastain (D),Ryan Newman (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),46000,117705,74360
Matt Tifft (D),Ryan Newman (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),46000,82705,54360
Ty Dillon (D),Ryan Newman (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),48000,42705,54360
Austin Dillon (D),Ryan Newman (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),48500,40205,44360
Michael McDowell (D),Ryan Newman (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),47500,23705,28360
Parker Kligerman (D),Matt DiBenedetto (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),45000,146205,84360
Ross Chastain (D),Matt DiBenedetto (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),45500,113705,69360
Matt Tifft (D),Matt DiBenedetto (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),45500,78705,49360
Ty Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),47500,38705,49360
Austin Dillon (D),Matt DiBenedetto (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),48000,36205,39360
Michael McDowell (D),Matt DiBenedetto (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),47000,19705,23360
Joe Nemechek (D),Kurt Busch (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),47700,143955,82360
Parker Kligerman (D),Kurt Busch (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),48200,143955,82360
Ross Chastain (D),Kurt Busch (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),48700,111455,67360
Matt Tifft (D),Kurt Busch (D),Erik Jones (D),Kyle Larson (D),Kyle Busch (D),48700,76455,47360
Ross Chastain (D),Ty Dillon (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),45000,137505,102960
Matt Tifft (D),Ty Dillon (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),45000,102505,82960
Parker Kligerman (D),Austin Dillon (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),45000,167505,107960
Ross Chastain (D),Austin Dillon (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),45500,135005,92960
Matt Tifft (D),Austin Dillon (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),45500,100005,72960
Ty Dillon (D),Austin Dillon (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),47500,60005,72960
Ty Dillon (D),Michael McDowell (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),46500,43505,56960
Austin Dillon (D),Michael McDowell (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),47000,41005,46960
Joe Nemechek (D),Ryan Newman (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),47500,149005,87960
Parker Kligerman (D),Ryan Newman (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),48000,149005,87960
Ross Chastain (D),Ryan Newman (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),48500,116505,72960
Matt Tifft (D),Ryan Newman (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),48500,81505,52960
Michael McDowell (D),Ryan Newman (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),50000,22505,26960
Joe Nemechek (D),Matt DiBenedetto (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),47000,145005,82960
Parker Kligerman (D),Matt DiBenedetto (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),47500,145005,82960
Ross Chastain (D),Matt DiBenedetto (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),48000,112505,67960
Matt Tifft (D),Matt DiBenedetto (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),48000,77505,47960
Ty Dillon (D),Matt DiBenedetto (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),50000,37505,47960
Michael McDowell (D),Matt DiBenedetto (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),49500,18505,21960
Joe Nemechek (D),Erik Jones (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),48000,142505,80960
Parker Kligerman (D),Erik Jones (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),48500,142505,80960
Ross Chastain (D),Erik Jones (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),49000,110005,65960
Matt Tifft (D),Erik Jones (D),Denny Hamlin (D),Kyle Larson (D),Kyle Busch (D),49000,75005,45960
Joe Nemechek (D),Ty Dillon (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),45000,169555,117360
Parker Kligerman (D),Ty Dillon (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),45500,169555,117360
Ross Chastain (D),Ty Dillon (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),46000,137055,102360
Matt Tifft (D),Ty Dillon (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),46000,102055,82360
Joe Nemechek (D),Austin Dillon (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),45500,167055,107360
Parker Kligerman (D),Austin Dillon (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),46000,167055,107360
Ross Chastain (D),Austin Dillon (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),46500,134555,92360
Matt Tifft (D),Austin Dillon (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),46500,99555,72360
Ty Dillon (D),Austin Dillon (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),48500,59555,72360
Parker Kligerman (D),Michael McDowell (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),45000,150555,91360
Ross Chastain (D),Michael McDowell (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),45500,118055,76360
Matt Tifft (D),Michael McDowell (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),45500,83055,56360
Ty Dillon (D),Michael McDowell (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),47500,43055,56360
Austin Dillon (D),Michael McDowell (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),48000,40555,46360
Joe Nemechek (D),Ryan Newman (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),48500,148555,87360
Parker Kligerman (D),Ryan Newman (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),49000,148555,87360
Ross Chastain (D),Ryan Newman (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),49500,116055,72360
Matt Tifft (D),Ryan Newman (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),49500,81055,52360
Joe Nemechek (D),Matt DiBenedetto (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),48000,144555,82360
Parker Kligerman (D),Matt DiBenedetto (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),48500,144555,82360
Ross Chastain (D),Matt DiBenedetto (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),49000,112055,67360
Matt Tifft (D),Matt DiBenedetto (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),49000,77055,47360
Joe Nemechek (D),Erik Jones (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),49000,142055,80360
Parker Kligerman (D),Erik Jones (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),49500,142055,80360
Ross Chastain (D),Erik Jones (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),50000,109555,65360
Matt Tifft (D),Erik Jones (D),Brad Keselowski (D),Kyle Larson (D),Kyle Busch (D),50000,74555,45360
Joe Nemechek (D),Ty Dillon (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),45500,169555,117360
Parker Kligerman (D),Ty Dillon (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),46000,169555,117360
Ross Chastain (D),Ty Dillon (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),46500,137055,102360
Matt Tifft (D),Ty Dillon (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),46500,102055,82360
Joe Nemechek (D),Austin Dillon (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),46000,167055,107360
Parker Kligerman (D),Austin Dillon (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),46500,167055,107360
Ross Chastain (D),Austin Dillon (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),47000,134555,92360
Matt Tifft (D),Austin Dillon (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),47000,99555,72360
Ty Dillon (D),Austin Dillon (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),49000,59555,72360
Joe Nemechek (D),Michael McDowell (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),45000,150555,91360
Parker Kligerman (D),Michael McDowell (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),45500,150555,91360
Ross Chastain (D),Michael McDowell (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),46000,118055,76360
Matt Tifft (D),Michael McDowell (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),46000,83055,56360
Ty Dillon (D),Michael McDowell (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),48000,43055,56360
Austin Dillon (D),Michael McDowell (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),48500,40555,46360
Joe Nemechek (D),Ryan Newman (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),49000,148555,87360
Parker Kligerman (D),Ryan Newman (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),49500,148555,87360
Ross Chastain (D),Ryan Newman (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),50000,116055,72360
Matt Tifft (D),Ryan Newman (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),50000,81055,52360
Joe Nemechek (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),48500,144555,82360
Parker Kligerman (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),49000,144555,82360
Ross Chastain (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),49500,112055,67360
Matt Tifft (D),Matt DiBenedetto (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),49500,77055,47360
Joe Nemechek (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),49500,142055,80360
Parker Kligerman (D),Erik Jones (D),Chase Elliott (D),Kyle Larson (D),Kyle Busch (D),50000,142055,80360
Ross Chastain (D),Ryan Newman (D),Matt DiBenedetto (D),Kurt Busch (D),Martin Truex Jr. (D),45200,122135,78370
Matt Tifft (D),Ryan Newman (D),Matt DiBenedetto (D),Kurt Busch (D),Martin Truex Jr. (D),45200,87135,58370
Ty Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Kurt Busch (D),Martin Truex Jr. (D),47200,47135,58370
Austin Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Kurt Busch (D),Martin Truex Jr. (D),47700,44635,48370
Michael McDowell (D),Ryan Newman (D),Matt DiBenedetto (D),Kurt Busch (D),Martin Truex Jr. (D),46700,28135,32370
Ty Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Erik Jones (D),Martin Truex Jr. (D),45000,46885,58370
Austin Dillon (D),Ryan Newman (D),Matt DiBenedetto (D),Erik Jones (D),Martin Truex Jr. (D),45500,44385,48370
Ty Dillon (D),Austin Dillon (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),45200,63135,76370
Joe Nemechek (D),Ryan Newman (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),45200,152135,91370
Parker Kligerman (D),Ryan Newman (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),45700,152135,91370
Ross Chastain (D),Ryan Newman (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),46200,119635,76370
Matt Tifft (D),Ryan Newman (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),46200,84635,56370
Ty Dillon (D),Ryan Newman (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),48200,44635,56370
Austin Dillon (D),Ryan Newman (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),48700,42135,46370
Michael McDowell (D),Ryan Newman (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),47700,25635,30370
Parker Kligerman (D),Matt DiBenedetto (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),45200,148135,86370
Ross Chastain (D),Matt DiBenedetto (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),45700,115635,71370
Matt Tifft (D),Matt DiBenedetto (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),45700,80635,51370
Ty Dillon (D),Matt DiBenedetto (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),47700,40635,51370
Austin Dillon (D),Matt DiBenedetto (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),48200,38135,41370
Michael McDowell (D),Matt DiBenedetto (D),Kurt Busch (D),Erik Jones (D),Martin Truex Jr. (D),47200,21635,25370
Ty Dillon (D),Austin Dillon (D),Ryan Newman (D),Denny Hamlin (D),Martin Truex Jr. (D),45000,68185,81970
Parker Kligerman (D),Ryan Newman (D),Matt DiBenedetto (D),Denny Hamlin (D),Martin Truex Jr. (D),45000,153185,91970
Ross Chastain (D),Ryan Newman (D),Matt DiBenedetto (D),Denny Hamlin (D),Martin Truex Jr. (D),45500,120685,76970
