Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,,,DK,FanDuel,BetUS,,,,Win/Loss
P,Soonwoo Kwon (14303205),Soonwoo Kwon,14303205,P,8200,Kwon@Mannarino 02/17/2020 02:30PM ET,Kwon,52.82,0.570778349686768,0,-130,-134,-135,0.565217391304348,0.572649572649573,0.574468085106383,1
P,Jiri Vesely (14303206),Jiri Vesely,14303206,P,8100,Nakashima@Vesely 02/17/2020 02:00PM ET,Vesely,70.37,0.561335403726708,0,-124,-130,-130,0.553571428571429,0.565217391304348,0.565217391304348,0
P,Benoit Paire (14303207),Benoit Paire,14303207,P,8000,Barrere@Paire 02/17/2020 01:00PM ET,Paire,47.76,0.577393299473285,0,-141,-134,-135,0.5850622406639,0.572649572649573,0.574468085106383,1
P,John Millman (14303208),John Millman,14303208,P,7800,Millman@Nishioka 02/17/2020 06:00PM ET,Millman,56.64,0.529708367260844,0,-109,-114,-115,0.521531100478469,0.532710280373832,0.534883720930232,0
P,Yoshihito Nishioka (14303209),Yoshihito Nishioka,14303209,P,7700,Millman@Nishioka 02/17/2020 06:00PM ET,Nishioka,44.12,0.516618632458185,0,-114,-102,-105,0.532710280373832,0.504950495049505,0.51219512195122,1
P,Brandon Nakashima (14303210),Brandon Nakashima,14303210,P,7500,Nakashima@Vesely 02/17/2020 02:00PM ET,Nakashima,0,0.482629529799341,0,100,112,110,0.5,0.471698113207547,0.476190476190476,1
P,Adrian Mannarino (14303211),Adrian Mannarino,14303211,P,7400,Kwon@Mannarino 02/17/2020 02:30PM ET,Mannarino,35.94,0.473403625581572,0,105,114,115,0.487804878048781,0.467289719626168,0.465116279069767,0
P,Gregoire Barrere (14303212),Gregoire Barrere,14303212,P,7300,Barrere@Paire 02/17/2020 01:00PM ET,Barrere,42.06,0.466565239440701,0,114,114,115,0.467289719626168,0.467289719626168,0.465116279069767,0
P,Pablo Andujar (14303213),Pablo Andujar,14303213,P,7200,Verdasco@Andujar 02/17/2020 02:30PM ET,Andujar,29.98,0.453897181383091,0,123,118,120,0.448430493273543,0.458715596330275,0.454545454545455,1
P,Yasutaka Uchiyama (14303214),Yasutaka Uchiyama,14303214,P,7100,Uchiyama@Mcdonald 02/17/2020 12:30PM ET,Uchiyama,13.82,0.443225834530182,0,125,122,130,0.444444444444444,0.450450450450451,0.434782608695652,0
P,Thiago Seyboth Wild (14303215),Thiago Seyboth Wild,14303215,P,7000,Seyboth Wild@Davidovich Fokina 02/17/2020 05:00PM ET,Seyboth Wild,0,0.42037037037037,0,125,150,140,0.444444444444444,0.4,0.416666666666667,1
P,Roberto Carballes Baena (14303216),Roberto Carballes Baena,14303216,P,6900,Delbonis@Carballes Baena 02/17/2020 02:30PM ET,Carballes Baena,25.3,0.431964573268921,0,140,130,125,0.416666666666667,0.434782608695652,0.444444444444444,0
P,Hugo Dellien (14303217),Hugo Dellien,14303217,P,6800,Dellien@Martinez 02/17/2020 03:50PM ET,Dellien,15.38,0.502475247524752,0,100,-102,,0.5,0.504950495049505,,0
P,Alexander Bublik (14303218),Alexander Bublik,14303218,P,6600,Bublik@Fucsovics 02/17/2020 02:20PM ET,Bublik,38.34,0.387129210658622,0,160,160,155,0.384615384615385,0.384615384615385,0.392156862745098,1
P,Ryan Harrison (14303219),Ryan Harrison,14303219,P,6200,Dzumhur@Harrison 02/17/2020 12:30PM ET,Harrison,0,0.335343257333082,0,190,205,200,0.344827586206897,0.327868852459016,0.333333333333333,1
P,Andrej Martin (14303220),Andrej Martin,14303220,P,5800,Garin@Martin 02/17/2020 02:30PM ET,Martin,51.87,0.279453506689607,0,240,270,265,0.294117647058823,0.27027027027027,0.273972602739726,0
P,Carlos Alcaraz Garfia (14303221),Carlos Alcaraz Garfia,14303221,P,5400,Alcaraz Garfia@Ramos-Vinolas 02/17/2020 06:20PM ET,Alcaraz Garfia,0,0.245773348098929,0,275,330,320,0.266666666666667,0.232558139534884,0.238095238095238,1
P,Federico Coria (14303222),Federico Coria,14303222,P,4700,Coria@Moutet 02/17/2020 03:50PM ET,Coria,21.25,0.393920595533499,0,,148,160,,0.403225806451613,0.384615384615385,1
