Madison Keys,9600,0.7590361445783133,0.7619047619047619,0.7297297297297297,Maria Sakkari,5300,0.29411764705882354,0.2857142857142857,0.30303030303030304,0
Stefanos Tsitsipas,9400,0.7354497354497355,0.7435897435897436,0.7297297297297297,Milos Raonic,5500,0.31746031746031744,0.30303030303030304,0.30303030303030304,0
Roberto Bautista-Agut,9200,0.7468354430379747,0.7435897435897436,0.7297297297297297,Marin Cilic,5700,0.30303030303030304,0.29850746268656714,0.30303030303030304,0
Diego Schwartzman,9000,0.7468354430379747,0.7142857142857143,0.7142857142857143,Dusan Lajovic,6100,0.30303030303030304,0.32786885245901637,0.3225806451612903,1
Caroline Wozniacki,8800,0.726027397260274,0.7014925373134329,0.696969696969697,Ons Jabeur,5900,0.3225806451612903,0.3401360544217687,0.3448275862068966,0
Sofia Kenin,8600,0.6721311475409836,0.6503496503496503,0.6551724137931034,Shuai Zhang,6300,0.38022813688212925,0.390625,0.37735849056603776,1
Petra Kvitova,8400,0.6666666666666666,0.6551724137931034,0.6551724137931034,Ekaterina Alexandrova,6500,0.38461538461538464,0.3816793893129771,0.37735849056603776,1
Sam Querrey,8200,0.6108949416342413,0.6031746031746031,0.5918367346938775,Tennys Sandgren,6700,0.4444444444444444,0.4424778761061947,0.4444444444444444,0
Marton Fucsovics,8000,0.6254681647940075,0.6031746031746031,0.6,Tommy Paul,6900,0.425531914893617,0.43478260869565216,0.43478260869565216,1
Julia Goerges,7700,0.5475113122171946,0.5370370370370371,0.5348837209302325,Alison Riske,7100,0.5073891625615764,0.5,0.5121951219512195,0
Fabio Fognini,7500,0.5169082125603864,0.5098039215686274,0.5121951219512195,Guido Pella,7300,0.5348837209302325,0.5283018867924528,0.5348837209302325,1
Daniil Medvedev,10600,0.893048128342246,0.8947368421052632,0.8823529411764706,Alexei Popyrin,5000,0.14814814814814814,0.14925373134328357,0.15384615384615385,1
Dominic Thiem,9500,0.726027397260274,0.7297297297297297,0.7142857142857143,Taylor Fritz,6000,0.32786885245901637,0.31746031746031744,0.3225806451612903,1
Simona Halep,9300,0.7058823529411765,0.7222222222222222,0.7142857142857143,Yulia Putintseva,6100,0.3472222222222222,0.3225806451612903,0.3225806451612903,1
Karolina Pliskova,9200,0.7468354430379747,0.7619047619047619,0.75,Anastasia Pavlyuchenkova,6200,0.30303030303030304,0.2857142857142857,0.2857142857142857,0
Nick Kyrgios,9100,0.696969696969697,0.6923076923076923,0.696969696969697,Karen Khachanov,6300,0.35714285714285715,0.34965034965034963,0.3448275862068966,1
Alexander Zverev,9000,0.6923076923076923,0.6875,0.6875,Fernando Verdasco,6500,0.36363636363636365,0.3546099290780142,0.35714285714285715,1
Kiki Bertens,8900,0.6825396825396826,0.696969696969697,0.6774193548387096,Zarina Diyas,6400,0.37037037037037035,0.3472222222222222,0.36363636363636365,1
Elise Mertens,8800,0.6875,0.696969696969697,0.696969696969697,Catherine Bellis,6600,0.37037037037037035,0.34965034965034963,0.3448275862068966,1
Andrey Rublev,8600,0.6551724137931034,0.6503496503496503,0.6428571428571429,David Goffin,6700,0.4,0.3875968992248062,0.38461538461538464,1
Elina Svitolina,8500,0.6551724137931034,0.6402877697841727,0.6363636363636364,Garbine Muguruza,6800,0.4,0.4,0.39215686274509803,0
Angelique Kerber,8400,0.6078431372549019,0.6183206106870229,0.6153846153846154,Camila Giorgi,6900,0.4484304932735426,0.42016806722689076,0.4166666666666667,1
Gael Monfils,8300,0.6428571428571429,0.6428571428571429,0.6428571428571429,Ernests Gulbis,7000,0.40816326530612246,0.3968253968253968,0.38461538461538464,1
Belinda Bencic,8200,0.6078431372549019,0.5967741935483871,0.5918367346938775,Anett Kontaveit,7100,0.4484304932735426,0.4424778761061947,0.4444444444444444,0
Stan Wawrinka,8100,0.5633187772925764,0.5535714285714286,0.5555555555555556,John Isner,7500,0.49019607843137253,0.4854368932038835,0.4878048780487805,1
Donna Vekic,8000,0.576271186440678,0.576271186440678,0.574468085106383,Iga Swiatek,7600,0.47619047619047616,0.46296296296296297,0.46511627906976744,0
Novak Djokovic,11000,0.9615384615384616,0.9583333333333334,0.967741935483871,Diego Schwartzman,4000,0.07142857142857142,0.0625,0.06666666666666667,1
Roger Federer,10400,0.8701298701298701,0.875,0.8571428571428571,Marton Fucsovics,4800,0.1724137931034483,0.16129032258064516,0.18181818181818182,1
Ashleigh Barty,9800,0.8076923076923077,0.8148148148148148,0.8,Alison Riske,5000,0.24390243902439024,0.23255813953488372,0.23809523809523808,1
Petra Kvitova,9400,0.726027397260274,0.7297297297297297,0.7142857142857143,Maria Sakkari,5600,0.32786885245901637,0.3125,0.3225806451612903,1
Qiang Wang,8800,0.6875,0.6774193548387096,0.6774193548387096,Ons Jabeur,6000,0.37037037037037035,0.36496350364963503,0.36363636363636365,0
Milos Raonic,8600,0.6389891696750902,0.6428571428571429,0.6296296296296297,Marin Cilic,6400,0.4166666666666667,0.3937007874015748,0.4,1
Fabio Fognini,8200,0.6138996138996139,0.6031746031746031,0.6078431372549019,Tennys Sandgren,6800,0.43859649122807015,0.43478260869565216,0.425531914893617,0
Sofia Kenin,8000,0.6363636363636364,0.6,0.6,Cori Gauff,7000,0.425531914893617,0.43478260869565216,0.43478260869565216,1
Rafael Nadal,10300,0.8333333333333334,0.8461538461538461,0.8333333333333334,Nick Kyrgios,5000,0.21052631578947367,0.19230769230769232,0.2,1
Daniil Medvedev,9700,0.7752808988764045,0.7727272727272727,0.7647058823529411,Stan Wawrinka,5600,0.2777777777777778,0.2702702702702703,0.273972602739726,0
Dominic Thiem,9400,0.7333333333333333,0.7435897435897436,0.7435897435897436,Gael Monfils,6000,0.3225806451612903,0.30303030303030304,0.29411764705882354,1
Simona Halep,8600,0.6503496503496503,0.6240601503759399,0.6226415094339622,Elise Mertens,6800,0.4,0.4132231404958678,0.40816326530612246,1
Garbine Muguruza,8200,0.5967741935483871,0.5901639344262295,0.5918367346938775,Kiki Bertens,7200,0.45871559633027525,0.4424778761061947,0.4444444444444444,1
Anett Kontaveit,8000,0.5689655172413793,0.5652173913043478,0.5652173913043478,Iga Swiatek,7300,0.4830917874396135,0.4716981132075472,0.47619047619047616,1
Andrey Rublev,7900,0.5535714285714286,0.5370370370370371,0.5454545454545454,Alexander Zverev,7500,0.5,0.5,0.5,0
Anastasia Pavlyuchenkova,7700,0.5348837209302325,0.5454545454545454,0.5454545454545454,Angelique Kerber,7600,0.5192307692307693,0.49504950495049505,0.5,1
Grigor Dimitrov,9700,0.7468354430379747,0.7619047619047619,0.7435897435897436,Gregoire Barrere,5900,0.30303030303030304,0.3125,0.29411764705882354,0
Taro Daniel,9600,0.7468354430379747,0.7560975609756098,0.7297297297297297,Sasikumar Mukund,6000,0.3076923076923077,0.31746031746031744,0.30303030303030304,1
Pablo Cuevas,9500,0.7354497354497355,0.7674418604651163,0.7435897435897436,Gianluca Mager,6100,0.31746031746031744,0.30303030303030304,0.29411764705882354,1
Gilles Simon,9300,0.7014925373134329,0.7014925373134329,0.6875,Richard Gasquet,6300,0.3508771929824561,0.36764705882352944,0.35714285714285715,0
Ugo Humbert,9200,0.696969696969697,0.6875,0.6875,Feliciano Lopez,6500,0.35714285714285715,0.373134328358209,0.35714285714285715,0
Cristian Garin,9100,0.6721311475409836,0.6825396825396826,0.6551724137931034,Attila Balazs,6600,0.38461538461538464,0.390625,0.37735849056603776,1
Denis Shapovalov,9000,0.6875,0.6825396825396826,0.6666666666666666,Vasek Pospisil,6400,0.37037037037037035,0.38461538461538464,0.37037037037037035,0
Ilya Ivashka,8400,0.6108949416342413,0.5967741935483871,0.5833333333333334,Stefano Travaglia,7100,0.4444444444444444,0.4672897196261682,0.45454545454545453,1
Guido Pella,8300,0.6078431372549019,0.6212121212121212,0.6078431372549019,Corentin Moutet,7300,0.4444444444444444,0.45454545454545453,0.425531914893617,0
Carlos Taberner,8200,0.5555555555555556,0.5495495495495496,0.5454545454545454,Andrej Martin,7400,0.49504950495049505,0.5192307692307693,0.5,0
Jiri Vesely,8100,0.5594713656387665,0.5614035087719298,0.5555555555555556,Salvatore Caruso,7500,0.49019607843137253,0.5098039215686274,0.4878048780487805,1
Adrian Mannarino,8000,0.5454545454545454,0.5454545454545454,0.5454545454545454,Alexei Popyrin,7600,0.5121951219512195,0.5238095238095238,0.5,1
Ricardas Berankis,7900,0.5454545454545454,0.5575221238938053,0.5454545454545454,Cedrik-Marcel Stebe,7800,0.5098039215686274,0.5192307692307693,0.5,1
Diego Schwartzman,10300,0.8130841121495327,0.8214285714285714,0.8,Jaume Munar,5200,0.23255813953488372,0.25,0.23809523809523808,1
Juan Ignacio Londero,10100,0.8076923076923077,0.8181818181818182,0.8,Pedro Cachin,5500,0.23809523809523808,0.25,0.23809523809523808,1
David Goffin,9800,0.7701149425287356,0.7872340425531915,0.7647058823529411,Alexander Bublik,5900,0.2777777777777778,0.2857142857142857,0.273972602739726,1
Benoit Paire,9300,0.7058823529411765,0.7222222222222222,0.7058823529411765,Roberto Marcora,6200,0.3472222222222222,0.3546099290780142,0.3333333333333333,0
Gael Monfils,9100,0.6666666666666666,0.6721311475409836,0.6428571428571429,Adrian Mannarino,6500,0.38461538461538464,0.4,0.38461538461538464,1
Emil Ruusuvuori,8900,0.6666666666666666,0.6453900709219859,0.6226415094339622,Norbert Gombos,6700,0.38461538461538464,0.42735042735042733,0.40816326530612246,0
Egor Gerasimov,8700,0.6363636363636364,0.6551724137931034,0.6296296296296297,Nikola Milojevic,6900,0.4166666666666667,0.4166666666666667,0.4,1
Laslo Djere,8600,0.6389891696750902,0.6503496503496503,0.6296296296296297,Pedro Martinez,7000,0.4166666666666667,0.423728813559322,0.4,1
Filip Krajinovic,8500,0.5967741935483871,0.5689655172413793,0.5918367346938775,Mikael Ymer,7100,0.45871559633027525,0.5,0.4444444444444444,1
Felix Auger-Aliassime,8400,0.6031746031746031,0.635036496350365,0.5918367346938775,Pierre-Hugues Herbert,7300,0.4484304932735426,0.43859649122807015,0.4444444444444444,0
James Duckworth,8300,0.6254681647940075,0.6428571428571429,0.6296296296296297,Taro Daniel,7200,0.425531914893617,0.43103448275862066,0.4,1
Albert Ramos-Vinolas,8200,0.5652173913043478,0.576271186440678,0.5652173913043478,Pablo Andujar,7500,0.4878048780487805,0.49504950495049505,0.47619047619047616,1
Richard Gasquet,8100,0.5283018867924528,0.5238095238095238,0.5121951219512195,Feliciano Lopez,7400,0.5283018867924528,0.5454545454545454,0.5348837209302325,1
Soonwoo Kwon,7900,0.5815899581589958,0.5798319327731093,0.574468085106383,Prajnesh Gunneswaran,7700,0.4716981132075472,0.4854368932038835,0.46511627906976744,1
Gael Monfils,10600,0.7530864197530864,0.7777777777777778,0.75,Norbert Gombos,5000,0.29850746268656714,0.29411764705882354,0.2857142857142857,1
Cristian Garin,9800,0.6825396825396826,0.6825396825396826,0.6666666666666666,Pablo Cuevas,6000,0.37037037037037035,0.3937007874015748,0.37037037037037035,1
David Goffin,9500,0.6666666666666666,0.6721311475409836,0.6551724137931034,Pierre-Hugues Herbert,5700,0.38461538461538464,0.4,0.37735849056603776,1
Filip Krajinovic,9200,0.6825396825396826,0.6774193548387096,0.6551724137931034,Gregoire Barrere,6300,0.37037037037037035,0.3968253968253968,0.37735849056603776,1
Corentin Moutet,8900,0.6721311475409836,0.6721311475409836,0.6551724137931034,Andrej Martin,6500,0.38022813688212925,0.4,0.37735849056603776,0
Vasek Pospisil,8600,0.6666666666666666,0.6575342465753424,0.6774193548387096,Richard Gasquet,6700,0.38461538461538464,0.4132231404958678,0.36363636363636365,1
James Duckworth,8400,0.6503496503496503,0.6721311475409836,0.6666666666666666,Roberto Marcora,6900,0.4032258064516129,0.4,0.37037037037037035,1
Ilya Ivashka,8200,0.5780590717299579,0.5798319327731093,0.5833333333333334,Jiri Vesely,7200,0.47619047619047616,0.4854368932038835,0.45454545454545453,0
Egor Gerasimov,8000,0.5535714285714286,0.5652173913043478,0.5555555555555556,Soonwoo Kwon,7500,0.5,0.5098039215686274,0.4878048780487805,1
Ricardas Berankis,7900,0.5391705069124424,0.5575221238938053,0.5454545454545454,Yuichi Sugita,7700,0.5145631067961165,0.5192307692307693,0.5,1
Federico Delbonis,10000,0.7701149425287356,0.7727272727272727,0.75,Hugo Dellien,6000,0.28169014084507044,0.2702702702702703,0.2857142857142857,1
Pablo Cuevas,9400,0.6254681647940075,0.6428571428571429,0.6153846153846154,Lorenzo Sonego,6500,0.425531914893617,0.3968253968253968,0.4166666666666667,1
Marcos Giron,9100,0.6031746031746031,0.5934959349593496,0.6078431372549019,Jack Sock,7000,0.4484304932735426,0.47619047619047616,0.425531914893617,1
Tommy Paul,8700,0.5850622406639004,0.5934959349593496,0.6,Miomir Kecmanovic,7100,0.4672897196261682,0.47619047619047616,0.43478260869565216,0
Tennys Sandgren,8600,0.5850622406639004,0.5934959349593496,0.5833333333333334,Steve Johnson,7200,0.4672897196261682,0.47619047619047616,0.45454545454545453,0
Damir Dzumhur,8500,0.5689655172413793,0.5798319327731093,0.5833333333333334,Andreas Seppi,7300,0.4830917874396135,0.4854368932038835,0.45454545454545453,0
Denis Shapovalov,8400,0.5391705069124424,0.5689655172413793,0.5348837209302325,Grigor Dimitrov,7500,0.5145631067961165,0.4716981132075472,0.5121951219512195,0
Casper Ruud,8300,0.5967741935483871,0.5652173913043478,0.5918367346938775,Pablo Andujar,7700,0.45871559633027525,0.4716981132075472,0.4444444444444444,1
Daniel Evans,8200,0.5,0.4854368932038835,0.5,Philipp Kohlschreiber,7600,0.5535714285714286,0.5535714285714286,0.5454545454545454,1
Jaume Munar,7900,0.5454545454545454,0.5454545454545454,0.5555555555555556,Thiago Monteiro,7800,0.5098039215686274,0.49504950495049505,0.4878048780487805,0
Qiang Wang,10600,0.9259259259259259,0.9230769230769231,0.9230769230769231,Xinyun Han,4500,0.11764705882352941,0.11235955056179775,0.11764705882352941,1
Shuai Peng,10300,0.893048128342246,0.8888888888888888,0.8823529411764706,Yue Yuan,5000,0.15384615384615385,0.14925373134328357,0.15384615384615385,1
Lin Zhu,9500,0.7894736842105263,0.7777777777777778,0.7647058823529411,Varvara Flink,5900,0.2631578947368421,0.2631578947368421,0.273972602739726,1
Xinyu Wang,8700,0.6428571428571429,0.6598639455782312,0.6296296296296297,En Shuo Liang,6600,0.411522633744856,0.3816793893129771,0.4,0
Oceane Dodin,8600,0.6428571428571429,0.6428571428571429,0.6551724137931034,Viktoria Kuzmova,6400,0.411522633744856,0.3968253968253968,0.37735849056603776,1
Ankita Raina,8300,0.5967741935483871,0.5901639344262295,0.5918367346938775,Katarzyna Kawa,6800,0.4608294930875576,0.45045045045045046,0.4444444444444444,0
Barbara Haas,8200,0.6183206106870229,0.609375,0.6,Chihiro Muramatsu,7000,0.43478260869565216,0.43103448275862066,0.43478260869565216,1
Jan-Lennard Struff,8100,0.5967741935483871,0.5967741935483871,0.5918367346938775,Felix Auger-Aliassime,7100,0.45454545454545453,0.4424778761061947,0.4444444444444444,0
Kristina Mladenovic,7700,0.5535714285714286,0.5726495726495726,0.574468085106383,Alison Van Uytvanck,7400,0.5,0.4672897196261682,0.46511627906976744,0
Yoshihito Nishioka,9800,0.7938144329896907,0.8113207547169812,0.7777777777777778,Henri Laaksonen,5400,0.2564102564102564,0.2564102564102564,0.2564102564102564,1
Filip Krajinovic,9700,0.8,0.8076923076923077,0.8,Tallon Griekspoor,5200,0.25,0.23255813953488372,0.23809523809523808,1
Kyle Edmund,9600,0.782608695652174,0.7916666666666666,0.7647058823529411,Yasutaka Uchiyama,5500,0.26666666666666666,0.2777777777777778,0.273972602739726,1
Stefanos Tsitsipas,9400,0.7333333333333333,0.7142857142857143,0.7333333333333333,Hubert Hurkacz,5800,0.3225806451612903,0.32786885245901637,0.29850746268656714,1
Marco Cecchinato,9300,0.726027397260274,0.7297297297297297,0.7222222222222222,Roberto Carballes Baena,6100,0.32786885245901637,0.3125,0.3125,0
Laslo Djere,9200,0.7409326424870466,0.7297297297297297,0.7222222222222222,Francisco Cerundolo,6000,0.3125,0.3125,0.3125,1
Soonwoo Kwon,9100,0.6453900709219859,0.6621621621621622,0.6363636363636364,Go Soeda,5900,0.40816326530612246,0.4098360655737705,0.39215686274509803,1
Albert Ramos-Vinolas,8800,0.6774193548387096,0.6666666666666666,0.6551724137931034,Leonardo Mayer,6300,0.37735849056603776,0.37037037037037035,0.37735849056603776,1
Kevin Anderson,8600,0.8076923076923077,0.8214285714285714,0.7894736842105263,Jason Jung,6200,0.24390243902439024,0.25,0.24096385542168675,1
Dominik Koepfer,8500,0.6610169491525424,0.6551724137931034,0.6296296296296297,Brayden Schnur,6500,0.39215686274509803,0.4132231404958678,0.4,1
Jordan Thompson,8400,0.6138996138996139,0.635036496350365,0.6,Ivo Karlovic,6600,0.43859649122807015,0.43859649122807015,0.43478260869565216,1
Corentin Moutet,8000,0.588477366255144,0.5901639344262295,0.5918367346938775,Jozef Kovalik,7000,0.4608294930875576,0.45045045045045046,0.4444444444444444,0
Andrej Martin,7900,0.6183206106870229,0.5652173913043478,0.5833333333333334,Facundo Bagnis,7100,0.43478260869565216,0.4716981132075472,0.45454545454545453,0
Paolo Lorenzi,7600,0.4878048780487805,0.5,0.4878048780487805,Danilo Petrovic,7400,0.5633187772925764,0.5689655172413793,0.5555555555555556,1
Elina Svitolina,10600,0.9259259259259259,0.9375,0.9090909090909091,Bibiane Schoofs,4100,0.1111111111111111,0.09615384615384616,0.125,1
Nao Hibino,10300,0.8850574712643678,0.8947368421052632,0.8888888888888888,Peangtarn Plipuech,4500,0.15625,0.14705882352941177,0.14285714285714285,1
Lin Zhu,10000,0.855072463768116,0.8666666666666667,0.8571428571428571,Leonie Kung,4600,0.19230769230769232,0.17857142857142858,0.18181818181818182,0
Saisai Zheng,9900,0.8484848484848485,0.8461538461538461,0.8333333333333334,En Shuo Liang,4800,0.19607843137254902,0.19230769230769232,0.2,1
Jelena Ostapenko,8100,0.6138996138996139,0.6183206106870229,0.6,Alize Cornet,6600,0.43859649122807015,0.42016806722689076,0.43478260869565216,0
Mikhail Kukushkin,7400,0.5594713656387665,0.5495495495495496,0.5555555555555556,Gilles Simon,7300,0.49019607843137253,0.49019607843137253,0.4878048780487805,0
Dusan Lajovic,10300,0.6666666666666666,0.6666666666666666,0.6666666666666666,Pedro Martinez,4500,0.38461538461538464,0.37037037037037035,0.37037037037037035,1
Daniil Medvedev,10100,0.8484848484848485,0.8461538461538461,0.8461538461538461,Vasek Pospisil,4700,0.2,0.19230769230769232,0.19047619047619047,0
Ugo Humbert,9700,0.7894736842105263,0.8,0.7777777777777778,Marcos Giron,5300,0.2631578947368421,0.2702702702702703,0.2564102564102564,1
Miomir Kecmanovic,9400,0.7590361445783133,0.7619047619047619,0.75,Paolo Lorenzi,5600,0.29411764705882354,0.3076923076923077,0.2857142857142857,1
Jozef Kovalik,8900,0.726027397260274,0.6875,0.7222222222222222,Pedro Sousa,5900,0.3225806451612903,0.3546099290780142,0.3125,0
Casper Ruud,8700,0.7014925373134329,0.7014925373134329,0.7058823529411765,Roberto Carballes Baena,6300,0.3508771929824561,0.33783783783783783,0.3333333333333333,1
Steve Johnson,8300,0.6363636363636364,0.6503496503496503,0.6363636363636364,Andreas Seppi,6600,0.4166666666666667,0.423728813559322,0.39215686274509803,0
Grigor Dimitrov,7900,0.6428571428571429,0.6240601503759399,0.6296296296296297,Felix Auger-Aliassime,6800,0.411522633744856,0.4132231404958678,0.4,0
Thiago Monteiro,7600,0.5726495726495726,0.5575221238938053,0.5652173913043478,Borna Coric,7200,0.4807692307692308,0.4807692307692308,0.47619047619047616,1
Elina Svitolina,10400,0.900990099009901,0.9047619047619048,0.9,Storm Sanders,4500,0.14285714285714285,0.13333333333333333,0.13333333333333333,1
Andrey Rublev,9900,0.8198198198198198,0.8275862068965517,0.8260869565217391,Alexander Bublik,5000,0.22727272727272727,0.2127659574468085,0.21052631578947367,1
Stefanos Tsitsipas,9800,0.8076923076923077,0.7916666666666666,0.8095238095238095,Aljaz Bedene,5200,0.24390243902439024,0.25,0.2247191011235955,0
Patricia Maria Tig,9600,0.782608695652174,0.7916666666666666,0.7777777777777778,Xiaodi You,5300,0.26666666666666666,0.25,0.2564102564102564,1
Xiyu Wang,9200,0.7590361445783133,0.7619047619047619,0.7435897435897436,Barbara Haas,5700,0.2898550724637681,0.2702702702702703,0.29411764705882354,1
David Goffin,8700,0.7142857142857143,0.7297297297297297,0.7222222222222222,Jannik Sinner,6200,0.3389830508474576,0.3125,0.3125,0
Magda Linette,8200,0.6108949416342413,0.576271186440678,0.5918367346938775,Shuai Peng,6800,0.4444444444444444,0.46296296296296297,0.4444444444444444,1
Alize Cornet,7800,0.5283018867924528,0.504950495049505,0.5121951219512195,Maria Sakkari,7600,0.5283018867924528,0.5327102803738317,0.5348837209302325,0
Diego Schwartzman,10200,0.8275862068965517,0.803921568627451,0.8,Federico Delbonis,5400,0.2222222222222222,0.23809523809523808,0.23809523809523808,1
Gael Monfils,9500,0.7752808988764045,0.7619047619047619,0.8260869565217391,Gilles Simon,6000,0.273972602739726,0.2777777777777778,0.21052631578947367,1
Guido Pella,9400,0.7333333333333333,0.7368421052631579,0.7222222222222222,Facundo Bagnis,6100,0.3225806451612903,0.3076923076923077,0.3125,1
Kyle Edmund,9100,0.6875,0.6923076923076923,0.6774193548387096,Dominik Koepfer,6400,0.36363636363636365,0.3787878787878788,0.36363636363636365,1
John Isner,8700,0.6428571428571429,0.6551724137931034,0.6428571428571429,Jordan Thompson,6700,0.411522633744856,0.4166666666666667,0.38461538461538464,0
Pablo Cuevas,8600,0.6363636363636364,0.6240601503759399,0.6153846153846154,Albert Ramos-Vinolas,6900,0.42016806722689076,0.4166666666666667,0.4166666666666667,1
Reilly Opelka,8400,0.6078431372549019,0.635036496350365,0.6153846153846154,Yoshihito Nishioka,7100,0.4444444444444444,0.43859649122807015,0.4166666666666667,1
Vasek Pospisil,8100,0.5495495495495496,0.5454545454545454,0.5454545454545454,Filip Krajinovic,7600,0.5,0.49019607843137253,0.5,0
Juan Ignacio Londero,8000,0.5348837209302325,0.5192307692307693,0.5238095238095238,Laslo Djere,7800,0.5192307692307693,0.5192307692307693,0.5238095238095238,1
Cameron Norrie,7900,0.5283018867924528,0.5283018867924528,0.5,Jason Jung,7700,0.5283018867924528,0.5412844036697247,0.5454545454545454,0
Qiang Wang,10800,0.9259259259259259,0.9375,0.9333333333333333,Leonie Kung,4500,0.1111111111111111,0.09615384615384616,0.1111111111111111,0
Elina Svitolina,10000,0.8333333333333334,0.8275862068965517,0.8333333333333334,Nao Hibino,4900,0.21052631578947367,0.21739130434782608,0.2,0
Kiki Bertens,9800,0.8,0.8214285714285714,0.8181818181818182,Anastasia Potapova,5300,0.24390243902439024,0.2222222222222222,0.2222222222222222,1
Elena Rybakina,9100,0.726027397260274,0.7222222222222222,0.7142857142857143,Oceane Dodin,5900,0.32786885245901637,0.31746031746031744,0.3225806451612903,1
Saisai Zheng,9000,0.6825396825396826,0.6923076923076923,0.696969696969697,Patricia Maria Tig,6100,0.37037037037037035,0.34965034965034963,0.3448275862068966,0
Belinda Bencic,8400,0.6108949416342413,0.6031746031746031,0.6,Maria Sakkari,6700,0.4444444444444444,0.43478260869565216,0.43478260869565216,0
Magda Linette,8200,0.6183206106870229,0.609375,0.6153846153846154,Xiyu Wang,6900,0.43478260869565216,0.423728813559322,0.4166666666666667,1
Pablo Carreno-Busta,7700,0.5535714285714286,0.5454545454545454,0.5555555555555556,Jannik Sinner,7300,0.5,0.49504950495049505,0.4878048780487805,1
Thiago Monteiro,9400,0.782608695652174,0.7619047619047619,0.7647058823529411,Pedro Sousa,5600,0.26666666666666666,0.2777777777777778,0.273972602739726,0
Andrey Rublev,9300,0.7530864197530864,0.7435897435897436,0.75,Filip Krajinovic,5700,0.29850746268656714,0.30303030303030304,0.3125,0
Reilly Opelka,9200,0.7142857142857143,0.7368421052631579,0.696969696969697,Jason Jung,5800,0.3333333333333333,0.32786885245901637,0.3448275862068966,0
Casper Ruud,8900,0.6923076923076923,0.6774193548387096,0.6774193548387096,Dusan Lajovic,6300,0.36363636363636365,0.3597122302158273,0.36363636363636365,1
Gael Monfils,8800,0.6666666666666666,0.6598639455782312,0.6875,Daniel Evans,6200,0.39215686274509803,0.3875968992248062,0.37735849056603776,1
Kyle Edmund,8300,0.6389891696750902,0.6240601503759399,0.6153846153846154,Soonwoo Kwon,6800,0.4166666666666667,0.45045045045045046,0.4166666666666667,1
Guido Pella,8200,0.5391705069124424,0.5192307692307693,0.5121951219512195,Juan Ignacio Londero,7000,0.5145631067961165,0.5192307692307693,0.5348837209302325,0
Ugo Humbert,8000,0.5850622406639004,0.5867768595041323,0.5833333333333334,Miomir Kecmanovic,7500,0.4672897196261682,0.4807692307692308,0.45454545454545453,0
Albert Ramos-Vinolas,10200,0.8,0.8148148148148148,0.8,Carlos Alcaraz Garfia,5400,0.26666666666666666,0.23255813953488372,0.23809523809523808,0
Cristian Garin,9800,0.7701149425287356,0.7727272727272727,0.7647058823529411,Andrej Martin,5800,0.29411764705882354,0.2702702702702703,0.273972602739726,1
Damir Dzumhur,9200,0.7058823529411765,0.7142857142857143,0.7058823529411765,Ryan Harrison,6200,0.3448275862068966,0.32786885245901637,0.3333333333333333,0
Marton Fucsovics,8900,0.6666666666666666,0.6551724137931034,0.6363636363636364,Alexander Bublik,6600,0.38461538461538464,0.38461538461538464,0.39215686274509803,0
Federico Delbonis,8700,0.6453900709219859,0.609375,0.5918367346938775,Roberto Carballes Baena,6900,0.4166666666666667,0.43478260869565216,0.4444444444444444,1
Mackenzie Mcdonald,8500,0.6108949416342413,0.5901639344262295,0.6,Yasutaka Uchiyama,7100,0.4444444444444444,0.45045045045045046,0.43478260869565216,1
Alejandro Davidovich Fokina,8400,0.6183206106870229,0.6402877697841727,0.6153846153846154,Thiago Seyboth Wild,7000,0.4444444444444444,0.4,0.4166666666666667,0
Fernando Verdasco,8300,0.6031746031746031,0.5798319327731093,0.5833333333333334,Pablo Andujar,7200,0.4484304932735426,0.45871559633027525,0.45454545454545453,0
Soonwoo Kwon,8200,0.5652173913043478,0.5726495726495726,0.574468085106383,Adrian Mannarino,7400,0.4878048780487805,0.4672897196261682,0.46511627906976744,1
Jiri Vesely,8100,0.5535714285714286,0.5652173913043478,0.5652173913043478,Brandon Nakashima,7500,0.5,0.4716981132075472,0.47619047619047616,0
Benoit Paire,8000,0.5850622406639004,0.5726495726495726,0.574468085106383,Gregoire Barrere,7300,0.4672897196261682,0.4672897196261682,0.46511627906976744,1
John Millman,7800,0.5215311004784688,0.5327102803738317,0.5348837209302325,Yoshihito Nishioka,7700,0.5327102803738317,0.504950495049505,0.5121951219512195,0
Milos Raonic,10700,0.8484848484848485,0.8571428571428571,0.8181818181818182,Denis Istomin,4700,0.2,0.18867924528301888,0.2222222222222222,1
Gilles Simon,10100,0.8,0.8148148148148148,0.8,Harold Mayot,5400,0.25,0.22727272727272727,0.23809523809523808,1
Casper Ruud,9900,0.8076923076923077,0.803921568627451,0.8,Gianluca Mager,5200,0.24390243902439024,0.24390243902439024,0.23809523809523808,0
Cedrik-Marcel Stebe,9500,0.7590361445783133,0.7674418604651163,0.75,Bernard Tomic,5800,0.2857142857142857,0.2777777777777778,0.2857142857142857,1
Steve Johnson,9400,0.7409326424870466,0.7368421052631579,0.7222222222222222,Henri Laaksonen,6000,0.3076923076923077,0.3076923076923077,0.3125,1
Taylor Fritz,9000,0.6721311475409836,0.6774193548387096,0.6666666666666666,Cameron Norrie,6200,0.38022813688212925,0.35714285714285715,0.37037037037037035,0
Karen Khachanov,8800,0.6666666666666666,0.6598639455782312,0.6551724137931034,Aljaz Bedene,6300,0.38461538461538464,0.3787878787878788,0.37735849056603776,0
